Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
-1,root,-1,50,"['graph convolution network', 'graph attention network', 'Yelp hierarchical dataset', 'twitter data', 'traffic data', 'social sensing data', 'social data', 'passenger data', 'graph machine learning', 'graph fusion module', 'flow data', 'eye movement data', 'data', 'cryptography', 'crowd data', 'convolutional network', 'citation network', 'big data', 'association graph', 'visual clutter', 'visual Analytics', 'vehicular traffic modelling', 'Twitter interaction', 'trajectory segmentation', 'traffic management', 'topic identification', 'sport analytics', 'smartification', 'similarity index', 'road monitoring application', 'relatedness', 'paper', 'new similarity measure', 'Mind', 'MetaStore', 'machine', 'latent Dirichlet allocation', 'labeling', 'intelligent city', 'intelligent', 'image labeling system', 'hierarchical clustering', 'exploratory monitoring', 'depict traffic', 'crowd flow prediction', 'contain', 'clustering', 'cluster analysis', 'city smarter', 'automatic object']",30,"[3, 4, 13, 22, 30, 32, 83, 97, 117, 133, 146, 156, 184, 210, 211, 257, 272, 273, 281, 295, 309, 311, 343, 345, 384, 388, 468, 503, 522, 543]",0.9748,20,40,30
-1,root,0,70,"['urban data exploration', 'urban area smart', 'smart urban governance', 'intelligent urban data', 'crucial urban data', 'urban study', 'urban safety control', 'urban resource planning', 'urban problem complaint', 'urban planning', 'urban network analysis', 'urban morphology', 'urban informal economy', 'urban functional zoning', 'urban environment', 'understanding urban space', 'taxi journey dataset', 'smarter transportation system', 'Smart urban future', 'smart mobility', 'smart city planning', 'smart city', 'scale urban problem', 'phone datasets', 'OpenStreetMap dataset', 'massive spatiotemporal data', 'human mobility data', 'geolocated dataset', 'dynamic urban theory', 'Automated urban travel', 'trip generation prediction', 'travel pattern', 'travel behavior interpretation', 'tourist flow', 'temporal trend', 'temporal mobility pattern', 'taxi', 'sustainability scope', 'Street vending', 'spatial familiarity', 'similar region', 'residential travel census', 'railway safety', 'Qualitative Evaluation', 'poverty research', 'path', 'optimal store placement', 'mobile phone positioning', 'massive itinerary', 'location trace', 'land use classification', 'individual travel behavior', 'implicit geographic movement', 'human mobility', 'historical exploration route', 'high resolution grid', 'geotagged photo', 'geoparsing algorithm', 'geography', 'geographic knowledge graphs', 'geographic contextual information', 'driver car', 'Data mining tourism', 'contextual influence', 'commercial district discovery', 'city', 'capture spatial correlation', 'Call Detail', 'Autonomous Vehicle', 'activity transition']",33,"[3, 4, 13, 22, 30, 32, 84, 97, 104, 110, 133, 146, 156, 184, 210, 211, 257, 272, 273, 281, 309, 311, 343, 345, 384, 388, 430, 468, 503, 516, 522, 537, 543]",0.9748,20,40,30
-1,root,1,49,"['learning model', 'traffic speed prediction', 'terrorist attack prediction', 'predictive model', 'prediction', 'multitask learning framework', 'machine learning technology', 'machine learning technique', 'machine learning', 'GBDT model', 'feature generation model', 'distribution prediction', 'crime prediction', 'classification model', 'Active learning', 'word embedding', 'validation framework', 'training sample', 'traffic violation', 'traffic incident analysis', 'traffic crash location', 'top predictive feature', 'terrorist action signal', 'sensitive threat event', 'semantic database', 'risk analysis', 'reasoning layer', 'random forest classifier', 'predict hazard', 'optimal police', 'offensive strategy', 'multimodal data distribution', 'likelihood map', 'learned embeddings', 'kernel density', 'intelligence identification layer', 'intelligence analyst work', 'input representation', 'heuristic propagation', 'gradient boosting', 'game abstraction', 'event processing system', 'design pattern', 'decision tree', 'data mining technique', 'crime security game', 'Crime Detection', 'COVID pandemic', 'corpus training']",27,"[4, 13, 22, 30, 32, 83, 84, 97, 104, 110, 117, 133, 146, 156, 184, 211, 273, 281, 295, 343, 345, 384, 430, 468, 537, 543, 561]",0.9748,20,40,30
