Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
4,root,-1,40,"['population data', 'urban redevelopment', 'urban issue', 'urban decision', 'unstructured text data', 'unstructured data', 'timely socioeconomic data', 'Social medium data', 'restaurant data', 'population', 'POI data', 'nighttime population number', 'human mobility data', 'historical urbanization', 'government use data', 'crowdsensed datasets', 'civic query data', 'typical source', 'topic modeling', 'topic hierarchy', 'social network analytics', 'social medium', 'smartphones locational request', 'restaurant', 'probabilistic topic model', 'Positive deviance', 'nonnegative matrix factorization', 'machine learning', 'livability improvement', 'latent Dirichlet allocation', 'international development', 'informal civic query', 'graffiti', 'geotagging', 'geodemographic classification', 'city development', 'citizen report', 'branding', 'Analysing Flickr photos', 'activity']",16,"[55, 124, 125, 139, 194, 202, 244, 324, 353, 355, 375, 415, 438, 485, 491, 511]",0.9741000000000001,45,20,15
4,root,0,20,"['sustainable urban planning', 'urban planning', 'sustainable urban system', 'urban space', 'urban neighborhood', 'urban ground sensing', 'urban functional region', 'urban data science', 'urban complex system', 'effective digital planning', 'spatiotemporal dynamism', 'spatial location demographic', 'spatial context', 'smart city', 'popular place', 'geospatial analysis', 'functional region', 'city image dimension', 'built environment practitioner', 'building permit data']",13,"[124, 125, 139, 194, 202, 244, 324, 353, 375, 438, 485, 491, 511]",0.9741000000000001,45,20,15
4,root,1,15,"['data analysis', 'big data analysis', 'thematic analytics framework', 'textual feedback data', 'sentiment analysis result', 'participatory analytics approach', 'big data', 'unstructured community input', 'SMDA method', 'local knowledge', 'knowledge discovery', 'high accuracy', 'clustering process', 'classification', 'civic participation platform']",12,"[55, 125, 139, 194, 202, 324, 355, 415, 438, 485, 491, 511]",0.9741000000000001,45,20,15
