iteration,total_papers,dimension,min_samples,min_cluster_size,score,Cluster,NumDocs,Percent,DocIds
0,59,35,10.0,10.0,0.7692306720000001,-1,33,0.5593220339,"[7, 15, 34, 43, 95, 99, 126, 147, 160, 163, 164, 180, 185, 197, 204, 219, 241, 262, 263, 270, 276, 286, 290, 318, 365, 397, 401, 402, 413, 513, 535, 577, 591]"
0,59,35,10.0,10.0,0.7692306720000001,0,10,0.1694915254,"[65, 91, 122, 136, 140, 323, 339, 470, 480, 484]"
0,59,35,10.0,10.0,0.7692306720000001,1,16,0.27118644070000003,"[107, 189, 267, 305, 315, 383, 396, 445, 449, 455, 482, 483, 538, 567, 575, 579]"
