dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
85,15.0,10.0,0.0,0.781378981,3.0,69.0,"[{'cluster_no': -1, 'count': 69}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 1, 'count': 14}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 1, -1, 1, 0, -1, -1, -1, 0, -1, 1, 0, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1, -1, 0, -1, 0, 1, -1, 1, 1, -1, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 1, 1, -1]"
80,10.0,10.0,0.0,0.44195313900000005,3.0,52.0,"[{'cluster_no': -1, 'count': 52}, {'cluster_no': 0, 'count': 33}, {'cluster_no': 1, 'count': 10}]","[-1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, -1, -1, 0, 0, -1, 1, -1, 0, 0, -1, -1, 0, -1, -1, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 1, 0, 0, 0, -1, -1, 1, 0, -1, -1, 0, 0, -1, 1, 0, -1, -1, 1, -1, -1, -1, 0, -1, 0, 1, 0, 1, -1, -1, 0, -1, 0, -1, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, 0, 1, 1, 0, -1, -1, -1, -1, -1]"
75,20.0,10.0,0.0,0.7588976727000001,3.0,67.0,"[{'cluster_no': -1, 'count': 67}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 14}]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 0, 1, -1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 1, -1, 1, 1, 1, 0, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, 1, -1]"
70,10.0,10.0,0.0,0.5581580150000001,3.0,47.0,"[{'cluster_no': -1, 'count': 47}, {'cluster_no': 0, 'count': 34}, {'cluster_no': 1, 'count': 14}]","[-1, -1, -1, -1, -1, -1, 0, -1, 1, -1, 0, -1, 1, -1, 0, -1, 0, -1, 0, -1, -1, 0, 0, 0, 1, -1, 0, 0, 0, -1, 0, -1, -1, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 1, 0, 0, 0, -1, -1, 1, 1, 0, -1, -1, -1, -1, 1, 1, -1, 0, 1, -1, -1, -1, 0, -1, 0, 1, 0, 1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, 0, -1, -1, 1, 1, 0, -1, -1, -1, -1, 0]"
65,20.0,10.0,0.0,0.7483480662,3.0,74.0,"[{'cluster_no': -1, 'count': 74}, {'cluster_no': 0, 'count': 10}, {'cluster_no': 1, 'count': 11}]","[-1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 1, -1, -1, -1, 1, -1, 1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
60,10.0,10.0,0.0,0.6546456633000001,3.0,57.0,"[{'cluster_no': -1, 'count': 57}, {'cluster_no': 0, 'count': 24}, {'cluster_no': 1, 'count': 14}]","[-1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, -1, 1, -1, 1, 0, -1, -1, 1, -1, -1, -1, -1, -1, 0, 1, 1, -1, 0, 1, -1, -1, -1, 0, -1, 0, 1, 0, 1, -1, -1, 0, -1, 0, -1, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, -1]"
55,20.0,10.0,0.0,0.7684487345000001,3.0,71.0,"[{'cluster_no': -1, 'count': 71}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 11}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 0, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 1, -1, 1, 0, -1, 0, -1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 1, -1, -1, 1, 0, -1]"
50,20.0,10.0,0.0,0.6776832891,3.0,70.0,"[{'cluster_no': -1, 'count': 70}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 11}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, 0, -1, -1, 0, 1, -1, -1, 0, -1, 0, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 0, -1, 0, 0, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 1, -1, -1, 1, 0, -1]"
45,,,,0.0,,,,
40,10.0,20.0,0.0,0.6698205688000001,3.0,43.0,"[{'cluster_no': -1, 'count': 43}, {'cluster_no': 0, 'count': 28}, {'cluster_no': 1, 'count': 24}]","[-1, 1, 0, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, 0, 1, -1, 1, -1, 1, -1, 0, -1, 0, -1, -1, 0, 0, 0, 1, 0, -1, 0, 0, 1, -1, -1, 0, 0, -1, -1, 0, -1, 1, 0, -1, 0, -1, -1, 1, 1, -1, -1, -1, 0, -1, 1, 1, -1, 0, 1, -1, -1, -1, 0, -1, 0, 1, 0, 1, 1, 1, 0, -1, 0, -1, 0, 0, 0, 0, -1, -1, 0, 1, -1, -1, -1, 1, 1, 0, -1, -1, 1, 1, -1]"
