dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
100,4,25,0.0,0.8628658714,3,76,"[{'cluster_no': -1, 'count': 76}, {'cluster_no': 0, 'count': 25}, {'cluster_no': 1, 'count': 28}]","[-1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 0, -1, -1, -1, 1, 1, 1, 1, -1, 0, 0, -1, -1, -1, -1, -1, 1, -1, 0, 0, -1, 1, -1, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 1, 1, 0, 1, -1, -1, 0, 1, -1, -1, -1, 1, -1, 0, 1, 0, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 1, 0, -1, 1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, 1]"
95,18,5,0.0,0.8631838355,4,102,"[{'cluster_no': -1, 'count': 102}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 1, 'count': 6}, {'cluster_no': 2, 'count': 9}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, 2, -1, 2, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 1, -1, -1, 0, 1, -1, -1, 1, -1, 0, 2, -1, -1, -1, 2, -1, 0, -1, 2, -1, -1, 1, -1, -1, 1, -1, 2, -1, -1]"
90,16,6,0.0,0.8219835435,4,95,"[{'cluster_no': -1, 'count': 95}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 1, 'count': 6}, {'cluster_no': 2, 'count': 16}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, 0, -1, -1, -1, 2, -1, -1, 1, -1, -1, -1, 0, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, 2, -1, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 2, -1, -1, -1, 0, -1, -1, -1, 0, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 2, 2, -1, -1, 2, -1, 0, 1, 2, -1, -1, -1, 2, -1, 1, 2, -1, 2, 0]"
85,14,5,0.0,0.8250425650000001,4,98,"[{'cluster_no': -1, 'count': 98}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 12}, {'cluster_no': 2, 'count': 5}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 2, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 0, 0, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 2, -1, -1, -1, 2, -1, -1, -1, -1, 0, 1, 1, -1, -1, 1, -1, 0, -1, 1, -1, -1, -1, 1, -1, 2, -1, 1, -1, 0]"
80,8,8,0.0,0.8677543213000001,4,80,"[{'cluster_no': -1, 'count': 80}, {'cluster_no': 0, 'count': 23}, {'cluster_no': 1, 'count': 8}, {'cluster_no': 2, 'count': 18}]","[-1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, 2, 1, -1, -1, 0, 0, -1, 0, -1, 2, 1, 1, -1, -1, -1, -1, 0, -1, 2, -1, -1, 0, -1, -1, -1, -1, -1, 2, -1, -1, 2, -1, 2, 0, 0, -1, 0, 1, -1, 2, 0, -1, -1, -1, -1, -1, -1, 0, 2, -1, -1, -1, -1, 0, -1, -1, 2, -1, -1, -1, 0, -1, 0, -1, -1, 2, -1, 0, -1, 0, 2, -1, -1, -1, 2, 0, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 2, -1, -1, -1, 2, -1, 0, -1, 2, -1, -1, -1, 2, -1, 1, -1, 2, 2, 0]"
75,15,8,0.0,0.8047598317,4,90,"[{'cluster_no': -1, 'count': 90}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 17}, {'cluster_no': 2, 'count': 8}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, -1, 2, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 0, 1, 0, 0, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 2, -1, 0, -1, -1, -1, 0, 2, -1, -1, -1, 2, -1, -1, 2, -1, 0, 1, -1, -1, -1, 1, -1, -1, 2, 1, -1, 0, 2, 1, -1, 2, -1, 1, 1, 0]"
70,18,5,0.0,0.8613356322,4,105,"[{'cluster_no': -1, 'count': 105}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 5}, {'cluster_no': 2, 'count': 8}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, 0, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2, 1, 1, -1, 1, -1, 2, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, 1, -1, -1, -1, -1]"
65,14,16,0.0,0.7468555582,3,78,"[{'cluster_no': -1, 'count': 78}, {'cluster_no': 0, 'count': 35}, {'cluster_no': 1, 'count': 16}]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, 0, 0, -1, 1, 1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0, -1, 0, 1, 1, -1, -1, 0, -1, -1, 1, -1, 0, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, -1, 0, 0, 1, -1, 1, -1, 0, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, 0, -1, 1, 0, 0, -1, -1, 0, -1, 1, -1, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 1]"
60,6,24,0.0,0.8549034821,3,80,"[{'cluster_no': -1, 'count': 80}, {'cluster_no': 0, 'count': 25}, {'cluster_no': 1, 'count': 24}]","[-1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, 1, 0, -1, 0, -1, -1, -1, 1, 1, 1, 1, 0, 0, 0, -1, -1, -1, -1, -1, 1, -1, 0, 0, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, 1, 1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, 0, -1, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 1, 0, -1, 1, 0, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, 1]"
55,15,5,0.0,0.8523439551,4,100,"[{'cluster_no': -1, 'count': 100}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 1, 'count': 5}, {'cluster_no': 2, 'count': 12}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, -1, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, -1, 2, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 2, 1, -1, -1, 2, -1, 0, -1, 2, -1, -1, -1, 2, -1, -1, 1, 2, 2, 0]"
