dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results,cluster_labels
250,None,5,0.0,11,201,0.4873019262605111,"[{'cluster_no': 0, 'count': 5}, {'cluster_no': 2, 'count': 8}, {'cluster_no': 6, 'count': 11}, {'cluster_no': 4, 'count': 14}, {'cluster_no': 7, 'count': 16}, {'cluster_no': 1, 'count': 23}, {'cluster_no': 9, 'count': 35}, {'cluster_no': 5, 'count': 39}, {'cluster_no': 8, 'count': 53}, {'cluster_no': 3, 'count': 179}, {'cluster_no': -1, 'count': 201}]","[8, -1, 8, 3, -1, 4, 3, 2, 7, -1, 5, -1, 3, -1, 5, 5, 9, 3, 8, -1, 8, 2, 6, 1, 9, 9, -1, 1, 7, -1, -1, 3, 3, -1, -1, -1, 8, 3, 1, 3, -1, -1, -1, 3, 1, -1, 3, 6, 9, 7, -1, -1, 9, 8, 8, 3, -1, -1, 3, 8, 5, 9, -1, 3, -1, 4, 9, 5, 7, -1, 9, -1, 7, 7, 9, 9, 3, 5, 8, 3, 0, -1, -1, 2, 3, -1, 1, 9, -1, 3, 5, 3, 1, -1, 3, -1, 8, 8, 1, 9, 5, 7, 8, 3, 3, 3, 9, -1, -1, -1, 9, 1, 5, 3, -1, 3, 2, 4, -1, 3, 3, 3, 8, 9, -1, -1, 3, 4, 7, -1, 3, 3, 5, 5, 8, -1, 9, 3, 3, -1, 7, 8, -1, -1, 9, 8, -1, 9, 1, -1, -1, 7, 8, -1, 3, 3, 7, 3, -1, 3, -1, 9, -1, 4, -1, 3, 8, -1, -1, -1, 3, 9, -1, 8, 1, 3, -1, 9, 6, -1, 2, -1, -1, 3, 3, 3, 3, 3, 3, 5, -1, 3, -1, -1, 1, -1, -1, -1, -1, 9, 3, 1, 3, 3, 2, 3, 8, 5, 1, 3, 6, 5, -1, 3, 8, 4, -1, -1, 9, 3, -1, -1, -1, 4, 3, 3, 3, -1, -1, -1, 3, 8, 8, 5, 3, 6, 8, 3, -1, 9, 5, -1, 3, 8, 3, -1, -1, -1, -1, 1, 8, -1, 3, -1, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, -1, 3, 3, -1, -1, 3, 3, -1, 3, 3, -1, 1, -1, 3, -1, -1, 8, -1, 6, 3, 3, -1, 3, 3, 9, 3, 3, 4, 3, 6, -1, -1, -1, 3, 3, -1, 9, 5, -1, 3, 3, -1, -1, 3, 6, -1, 4, 4, 2, 8, -1, 7, -1, 5, 9, -1, 3, 3, 3, 3, -1, 3, -1, 3, -1, 3, 3, -1, 5, 9, 0, 1, -1, 3, 3, 3, 3, -1, 1, 3, 5, 9, -1, 8, 5, 5, 8, 3, -1, -1, 3, 3, 3, 3, 5, 3, 3, 8, 5, 4, 3, 9, -1, -1, 8, -1, -1, 3, 8, -1, -1, 3, 3, -1, 3, 4, 3, 3, -1, -1, 8, 3, -1, 3, -1, 3, 9, 3, 3, 5, -1, -1, -1, 1, -1, -1, 3, -1, 3, 2, 1, 5, 5, 1, -1, -1, 5, 8, -1, 8, 7, -1, 3, -1, 0, 5, 8, -1, -1, -1, -1, 3, 4, 8, -1, -1, -1, 3, 3, 8, 8, -1, 3, 8, 8, 7, -1, -1, 8, 3, -1, -1, 3, 8, -1, -1, -1, 8, 5, 9, -1, -1, -1, -1, 5, 3, -1, 1, -1, -1, 3, -1, -1, 7, 8, -1, -1, 3, 3, 3, 5, 0, 3, 3, 3, -1, 3, 1, 3, 3, 3, -1, 8, 8, 8, -1, -1, 6, 3, 3, -1, 3, 3, -1, 5, 5, 3, 3, -1, -1, 3, -1, 3, 0, -1, 3, 3, 3, -1, 9, 3, 3, 8, -1, -1, 8, 9, -1, -1, 5, 3, 3, 3, -1, 3, 9, 3, 3, -1, -1, 5, 5, 3, 3, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, 3, 8, 3, -1, -1, 1, -1, -1, 8, -1, 3, 3, -1, -1, 3, 3, -1, 3, 3, 3, -1, 3, -1, 3, 3, 3, 7, -1, 6, 3, 4, 6, 3]"
250,None,6,0.0,13,309,0.6300229451688003,"[{'cluster_no': 9, 'count': 7}, {'cluster_no': 2, 'count': 9}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 10, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 11, 'count': 23}, {'cluster_no': 1, 'count': 24}, {'cluster_no': 8, 'count': 33}, {'cluster_no': 3, 'count': 34}, {'cluster_no': 7, 'count': 44}, {'cluster_no': 5, 'count': 50}, {'cluster_no': -1, 'count': 309}]","[-1, -1, 7, 5, -1, 0, 5, 2, -1, -1, 3, -1, -1, -1, 3, 3, 8, -1, 7, -1, -1, 2, -1, 1, 8, 8, -1, 1, 6, -1, -1, -1, 11, -1, -1, -1, 7, -1, 1, 11, -1, -1, -1, -1, 1, -1, 5, 4, -1, 6, -1, -1, 8, 7, 7, -1, 4, -1, 10, 7, 3, 8, -1, -1, -1, 0, 8, 3, 6, -1, 8, -1, 6, 6, 8, 8, 9, 3, 7, -1, -1, -1, -1, 1, 11, -1, 1, 8, -1, -1, 3, 5, 1, 6, -1, -1, 7, -1, 1, 8, 3, 6, -1, -1, 9, -1, 8, -1, -1, -1, 8, -1, -1, -1, -1, 11, 2, 0, 0, 10, -1, -1, -1, 8, -1, -1, 5, 0, 6, -1, -1, -1, 3, 3, 7, 2, 8, -1, 11, -1, 6, 7, -1, -1, -1, 7, -1, 8, 1, -1, -1, 6, 7, -1, 11, -1, 6, -1, -1, -1, -1, 8, -1, 0, -1, -1, 7, -1, -1, -1, -1, 8, -1, 7, 1, -1, 3, 8, 4, -1, 2, -1, -1, -1, -1, 5, -1, 5, -1, -1, -1, 5, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 10, -1, 3, 1, 10, 4, 3, -1, 5, 7, -1, -1, -1, 8, 11, -1, -1, -1, 0, 5, 5, -1, -1, -1, -1, -1, 7, -1, 3, -1, 4, 7, -1, -1, 8, 3, -1, -1, 7, -1, -1, -1, -1, -1, 1, 7, -1, -1, -1, 11, -1, 10, -1, -1, 11, -1, 5, -1, -1, -1, -1, 10, 4, 5, -1, -1, -1, 5, 5, -1, -1, -1, -1, 1, -1, 10, -1, -1, 7, -1, 4, 11, -1, 6, -1, -1, 8, -1, 11, -1, 5, -1, -1, -1, -1, -1, 10, -1, 8, -1, -1, 5, 5, -1, -1, 10, 4, -1, -1, 0, 2, 7, -1, -1, -1, 3, 8, -1, 11, -1, -1, 5, -1, -1, -1, -1, -1, 5, -1, -1, 3, 8, 2, 1, -1, 11, 11, -1, 5, -1, 1, 5, 3, 8, -1, 7, 3, 3, 7, -1, -1, -1, 11, 9, -1, -1, 3, -1, 5, 7, 3, 0, 11, 8, -1, -1, 7, -1, -1, -1, 7, -1, -1, -1, -1, -1, -1, 0, 11, -1, -1, -1, 7, 5, -1, -1, -1, 5, 8, -1, 9, 3, -1, -1, -1, 1, -1, -1, -1, -1, -1, 2, 1, 3, 3, 1, -1, -1, -1, 7, -1, 7, 6, -1, 5, -1, -1, 3, 7, -1, -1, -1, -1, 9, 0, 7, -1, -1, -1, 11, 9, 7, 7, -1, 9, 7, -1, 6, -1, 6, 7, -1, -1, -1, -1, 7, -1, -1, -1, 7, 3, 8, -1, -1, -1, -1, 3, -1, -1, 1, -1, -1, -1, -1, -1, 6, 7, -1, -1, 5, 10, -1, 3, 1, -1, 5, -1, -1, 10, 1, 5, 5, 5, -1, 7, 7, 7, -1, -1, 4, 11, -1, -1, 5, 5, -1, 3, 3, 5, 11, 8, -1, 5, -1, 5, -1, 2, -1, 11, 5, -1, 8, 5, 5, 7, -1, -1, 7, 8, -1, -1, 3, -1, -1, 5, -1, 5, 8, 5, 11, -1, -1, 3, -1, 5, 5, -1, -1, -1, -1, 11, -1, -1, 3, -1, -1, -1, -1, 5, -1, -1, 1, -1, -1, 7, -1, -1, -1, -1, -1, 5, 5, -1, 5, -1, -1, -1, 5, -1, -1, -1, 5, 6, -1, 4, -1, 0, 4, -1]"
250,None,7,0.0,11,284,0.6265442446763535,"[{'cluster_no': 2, 'count': 8}, {'cluster_no': 0, 'count': 10}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 5, 'count': 20}, {'cluster_no': 1, 'count': 22}, {'cluster_no': 9, 'count': 28}, {'cluster_no': 4, 'count': 34}, {'cluster_no': 8, 'count': 39}, {'cluster_no': 6, 'count': 50}, {'cluster_no': 7, 'count': 79}, {'cluster_no': -1, 'count': 284}]","[-1, -1, 8, 6, -1, 0, 6, 2, 5, -1, 4, -1, 7, -1, 4, 4, 9, 7, 8, -1, -1, 2, -1, 1, 9, -1, -1, 1, 5, -1, -1, -1, 7, -1, -1, -1, 8, -1, 1, 7, -1, -1, -1, -1, 1, -1, 6, 3, -1, 5, -1, -1, 9, 8, -1, 7, -1, 4, 7, 8, 4, 9, -1, 7, -1, 0, 9, -1, 5, -1, 9, -1, 5, 5, 9, 9, 7, 4, 8, -1, -1, -1, -1, 2, 7, -1, 1, 9, -1, -1, 4, 6, 1, 5, 7, -1, 8, -1, -1, 9, 4, 5, -1, 7, 7, -1, 9, -1, -1, -1, 9, -1, 4, 7, -1, 7, 2, 0, 0, 7, -1, -1, -1, -1, -1, -1, 6, -1, 5, -1, -1, -1, 4, 4, 8, -1, 9, -1, 7, -1, 5, -1, -1, -1, -1, 8, -1, 9, 1, -1, -1, 5, 8, -1, 7, 7, 5, 7, -1, -1, -1, 9, -1, 0, -1, -1, 8, -1, -1, -1, 7, 9, -1, 8, 1, -1, -1, -1, 3, -1, 2, -1, -1, -1, 7, 6, 7, 6, 7, -1, -1, 6, -1, -1, 1, -1, -1, -1, -1, -1, 7, 1, 7, -1, -1, 7, -1, 4, -1, 7, 3, 4, -1, 6, 8, -1, -1, -1, 9, 7, -1, -1, -1, 0, 6, 6, -1, -1, -1, -1, -1, 8, -1, -1, -1, 3, 8, -1, -1, 9, 4, -1, -1, 8, -1, -1, -1, -1, -1, 1, 8, -1, -1, -1, 7, -1, 7, -1, -1, 7, -1, 6, -1, -1, -1, -1, 7, 3, 6, -1, -1, -1, 6, 6, -1, 7, -1, -1, 1, -1, 7, -1, -1, 8, -1, 3, 7, -1, 5, 7, -1, 9, 7, 7, -1, 6, 5, -1, -1, -1, -1, 7, -1, 9, 4, -1, 6, 6, -1, -1, 7, 3, -1, -1, 0, 2, 8, -1, 5, -1, 4, 9, -1, 7, -1, 7, 6, -1, 7, -1, 7, -1, 6, -1, -1, 4, -1, 2, 1, -1, 7, 7, -1, 6, -1, 1, 6, 4, 9, -1, 8, 4, 4, 8, -1, -1, -1, 7, 7, 7, 7, 4, -1, 6, 8, 4, -1, 7, 9, -1, -1, 8, -1, -1, -1, 8, -1, -1, 7, -1, -1, -1, -1, 7, 7, -1, -1, 8, 6, -1, 7, -1, -1, 9, -1, 7, 4, -1, -1, -1, 1, -1, -1, -1, -1, 7, 2, 1, 4, 4, 1, -1, -1, -1, 8, -1, 8, 5, -1, 6, -1, -1, 4, 8, -1, -1, 1, -1, 7, -1, -1, -1, -1, -1, 7, 7, -1, 8, -1, 7, 8, -1, 5, -1, -1, 8, 7, -1, -1, 7, 8, -1, -1, -1, 8, 4, 9, -1, -1, 5, -1, 4, 7, -1, 1, -1, -1, 6, -1, -1, 5, 8, -1, -1, 6, 7, -1, 4, 1, 7, 6, 7, -1, 7, 1, 6, 6, 6, -1, 8, 8, 8, -1, -1, 3, 7, 7, -1, 6, 6, -1, 4, 4, 6, 7, -1, -1, 6, -1, 6, -1, -1, 7, 7, 6, -1, 9, 6, 6, 8, -1, -1, 8, 9, -1, -1, 4, 7, -1, 6, -1, 6, 9, 6, 7, -1, -1, -1, 4, 6, 6, 4, -1, -1, -1, 7, -1, -1, -1, -1, 0, -1, -1, 6, -1, -1, 1, -1, -1, -1, -1, 7, 0, -1, -1, 6, 6, -1, 6, -1, -1, -1, 6, -1, -1, -1, 6, 5, -1, 3, 7, 0, 3, 7]"
250,None,8,0.0,8,216,0.4212317373819092,"[{'cluster_no': 1, 'count': 8}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 2, 'count': 39}, {'cluster_no': 0, 'count': 44}, {'cluster_no': 5, 'count': 98}, {'cluster_no': 4, 'count': 155}, {'cluster_no': -1, 'count': 216}]","[5, 5, 5, 4, 5, 1, 4, 0, -1, -1, 2, -1, 4, -1, 2, 2, 5, 4, 5, -1, 5, 0, -1, 0, 5, 5, -1, 0, 6, -1, -1, 4, 4, -1, -1, -1, 5, -1, 0, 4, -1, -1, 2, -1, 0, -1, 4, 3, 5, 6, -1, -1, 5, 5, 5, 4, -1, 2, 4, 5, 2, 5, -1, 4, -1, 1, 5, 2, -1, -1, 5, -1, 6, 6, 5, 5, 4, 2, 5, -1, 0, -1, -1, 0, 4, -1, 0, 5, -1, 4, 2, 4, 0, 6, 4, 0, 5, 5, 0, 5, 2, 6, -1, -1, 4, -1, 5, -1, 5, -1, 5, -1, 2, 4, -1, 4, 0, 1, 1, 4, -1, 4, 5, 5, -1, -1, 4, 1, 6, -1, -1, -1, 2, 2, 5, 0, 5, 4, 4, -1, 6, 5, -1, -1, 5, 5, -1, 5, 0, -1, -1, 6, 5, -1, 4, 4, 6, 4, -1, 4, -1, 5, -1, 1, -1, 4, 5, -1, -1, -1, 4, 5, -1, 5, 0, 4, -1, 5, 3, -1, 0, 5, -1, 4, 4, 4, 4, 4, 4, 2, -1, 4, -1, -1, 0, -1, 0, 5, -1, 5, 4, 0, 4, 4, 0, 4, 5, 2, 0, 4, 3, -1, -1, 4, 5, -1, -1, -1, 5, 4, -1, -1, -1, 1, 4, 4, 4, -1, -1, -1, 4, 5, 5, 2, 4, 3, 5, -1, -1, 5, 2, -1, 4, 5, -1, -1, -1, 0, -1, 0, 5, 0, -1, -1, 4, 4, 4, -1, -1, 4, -1, 4, -1, 4, -1, -1, 4, 3, 4, -1, -1, -1, 4, 4, -1, 4, 4, -1, 0, -1, 4, -1, -1, 5, -1, 3, 4, -1, 5, 4, 4, 5, 4, 4, -1, 4, 6, -1, -1, -1, -1, 4, -1, 5, 2, -1, 4, 4, -1, -1, 4, 3, -1, -1, 1, 0, 5, -1, -1, -1, 2, 5, -1, 4, 4, -1, 4, -1, 4, -1, 4, -1, 4, -1, -1, 2, 5, 0, 0, -1, 4, 4, -1, 4, -1, 0, 4, 2, 5, -1, 5, 2, 2, 5, -1, -1, -1, 4, 4, 4, 4, 2, -1, 4, 5, 2, -1, 4, 5, -1, -1, 5, -1, -1, -1, 5, -1, -1, 4, 4, -1, 4, -1, 4, 4, -1, -1, 5, 4, -1, 4, -1, 4, 5, 4, 4, 2, -1, -1, -1, 0, -1, -1, -1, -1, 4, 0, 0, 2, 2, 0, -1, -1, 2, 5, -1, 5, 5, -1, 4, -1, 0, 2, 5, -1, -1, 0, -1, 4, -1, 5, -1, -1, -1, 4, 4, 5, 5, -1, 4, 5, 5, 6, -1, 5, 5, 4, -1, -1, 4, 5, -1, -1, -1, 5, 2, 5, -1, -1, 5, -1, 2, 4, -1, 0, -1, -1, 4, -1, -1, 6, 5, -1, -1, 4, 4, 4, 2, 0, 4, 4, 4, -1, 4, 0, 4, 4, 4, -1, 5, 5, 5, -1, -1, 3, 4, 4, -1, 4, 4, -1, 2, 2, 4, 4, 5, -1, 4, -1, 4, 0, 0, 4, 4, 4, -1, 5, 4, 4, 5, -1, -1, 5, 5, 5, -1, 2, 4, -1, 4, -1, 4, 5, 4, 4, -1, -1, 2, 2, 4, 4, 2, 4, -1, -1, 4, -1, 4, -1, -1, -1, -1, 5, 4, -1, 0, 0, -1, -1, 5, -1, 4, -1, -1, -1, 4, 4, -1, 4, 4, -1, -1, 4, -1, 4, 4, 4, 6, -1, 3, 4, 0, 3, 4]"
250,None,9,0.0,6,169,0.46019769418539047,"[{'cluster_no': 1, 'count': 10}, {'cluster_no': 4, 'count': 37}, {'cluster_no': 0, 'count': 46}, {'cluster_no': 3, 'count': 142}, {'cluster_no': -1, 'count': 169}, {'cluster_no': 2, 'count': 180}]","[3, 3, 3, 2, 3, 1, 2, 0, 3, -1, 4, -1, 2, -1, 4, 4, 3, 2, 3, 3, 3, 0, 2, 0, 3, 3, -1, 0, 3, 3, 3, 2, 2, 2, -1, -1, 3, -1, 0, 2, -1, 0, -1, 1, 0, -1, 2, 2, 3, 3, -1, -1, 3, 3, 3, 2, 3, 4, 2, 3, 4, 3, 3, 2, -1, -1, 3, 4, 3, -1, 3, -1, 3, 3, 3, 3, 2, 4, 3, 2, -1, 3, -1, 0, 2, -1, 0, 3, -1, 2, 4, 2, 0, 3, 2, 0, 3, 3, 0, 3, 4, 3, 3, -1, 2, 2, 3, -1, 3, 3, 3, -1, 4, 2, -1, 2, 0, 1, 1, 2, -1, 2, 3, 3, -1, -1, 2, -1, 3, -1, 2, 2, 4, 4, 3, 0, 3, 2, 2, -1, 3, 3, -1, -1, 3, 3, -1, 3, 0, -1, -1, 3, 3, 0, 2, 2, 3, 2, -1, 2, -1, 3, -1, 1, -1, 2, 3, 3, 3, -1, 2, 3, -1, 3, 0, 2, -1, 3, 2, -1, 0, 3, 2, -1, 2, 2, 2, 2, 2, 4, -1, 2, -1, -1, 0, -1, 0, 3, -1, 3, 2, 0, 2, 2, 0, 2, 3, 4, 0, 2, 2, -1, -1, 2, 3, 1, -1, -1, 3, 2, -1, -1, 3, -1, 2, 2, 2, -1, -1, -1, 2, 3, 3, 4, 2, 2, 3, -1, -1, 3, 4, -1, 2, 3, 2, -1, -1, 0, -1, 0, 3, 0, 1, -1, 2, 2, 2, -1, -1, 2, -1, 2, -1, 2, -1, -1, 2, 2, 2, 2, -1, -1, 2, 2, 2, 2, 2, -1, 0, -1, 2, -1, -1, 3, -1, 2, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 3, -1, -1, -1, -1, 2, -1, 3, 4, -1, 2, 2, -1, -1, 2, 2, -1, 3, 1, 0, 3, -1, 3, -1, 4, 3, -1, 2, 2, -1, 2, -1, 2, 3, 2, -1, 2, -1, -1, 4, 3, 0, 0, -1, 2, 2, 2, 2, -1, 0, 2, 4, 3, -1, 3, 4, 4, 3, 2, -1, 2, 2, 2, 2, 2, 4, -1, 2, 3, 4, -1, 2, 3, -1, -1, 3, -1, -1, 2, 3, -1, -1, 2, 2, -1, 2, -1, 2, 2, -1, -1, 3, 2, -1, 2, -1, 2, 3, 2, 2, 4, 3, -1, -1, 0, -1, -1, -1, -1, 2, 0, 0, 4, 4, 0, -1, -1, 4, 3, -1, 3, 3, 3, 2, -1, 0, 4, 3, -1, 3, 0, -1, 2, -1, 3, -1, 0, -1, 2, 2, 3, 3, -1, 2, 3, 3, 3, -1, 3, 3, 2, -1, -1, 2, 3, -1, -1, -1, 3, 4, 3, 3, -1, 3, -1, 4, 2, -1, 0, -1, -1, 2, -1, 3, 3, 3, -1, 3, 2, 2, 2, 4, 0, 2, 2, 2, 3, 2, 0, 2, 2, 2, 3, 3, 3, 3, -1, -1, 2, 2, 2, -1, 2, 2, -1, 4, 4, 2, 2, 3, 3, 2, -1, 2, 0, 0, 2, 2, 2, 3, 3, 2, 2, 3, -1, 3, 3, 3, 3, -1, 4, 2, -1, 2, -1, 2, 3, 2, 2, -1, -1, 4, -1, 2, 2, 4, 2, -1, -1, 2, -1, 2, 3, -1, -1, -1, 3, 2, -1, 0, 0, -1, -1, 3, 3, 2, -1, -1, 0, 2, 2, -1, 2, 2, 2, -1, 2, -1, 2, 2, 2, 3, 3, 2, 2, 1, 2, 2]"
250,None,10,0.0,7,223,0.5807523372629045,"[{'cluster_no': 3, 'count': 15}, {'cluster_no': 5, 'count': 34}, {'cluster_no': 1, 'count': 44}, {'cluster_no': 4, 'count': 47}, {'cluster_no': 0, 'count': 49}, {'cluster_no': 2, 'count': 172}, {'cluster_no': -1, 'count': 223}]","[-1, 5, 4, 2, -1, -1, 2, 0, -1, -1, 1, -1, 2, -1, 1, 1, 5, 2, 4, -1, -1, 0, -1, 0, -1, 5, 1, 0, 3, -1, -1, 2, 2, -1, -1, -1, 4, -1, 0, 2, -1, 0, 1, -1, 0, -1, 2, 2, -1, 3, -1, 0, 5, 4, -1, 2, -1, 1, 2, 4, 1, 5, -1, 2, -1, -1, 5, 1, -1, -1, 5, -1, 3, 3, 5, 5, 2, 1, 4, 2, 0, -1, -1, 0, 2, -1, 0, 5, -1, 2, 1, 2, 0, 3, 2, 0, 4, 4, 0, 5, 1, 3, -1, -1, 2, -1, 5, -1, -1, -1, 5, -1, 1, 2, -1, 2, 0, -1, -1, 2, -1, -1, -1, 5, -1, -1, 2, -1, 3, -1, 2, 2, 1, 1, 4, 0, -1, 2, 2, -1, 3, 4, -1, -1, 5, 4, -1, 5, 0, -1, 1, 3, 4, 0, 2, 2, 3, 2, -1, 2, -1, 5, -1, -1, -1, 2, 4, -1, -1, -1, 2, 5, -1, 4, 0, 2, -1, 5, 2, -1, 0, -1, -1, -1, 2, 2, 2, 2, 2, 1, -1, 2, -1, -1, 0, -1, 0, -1, -1, -1, 2, 0, 2, 2, 0, 2, 4, 1, 0, 2, 2, -1, -1, 2, 4, -1, -1, -1, 5, 2, -1, -1, -1, 1, 2, 2, 2, -1, -1, -1, 2, 4, 4, 1, 2, -1, 5, -1, -1, 5, 1, -1, 2, 4, 2, -1, -1, 0, -1, 0, 4, 0, -1, -1, 2, -1, 2, -1, 0, 2, -1, 2, -1, 2, 1, -1, 2, 2, 2, 2, -1, -1, 2, 2, 2, 2, 2, -1, 0, -1, 2, -1, -1, 4, -1, 2, 2, 2, 3, 2, 2, 5, 2, 2, -1, 2, -1, -1, -1, -1, -1, 2, -1, 5, 1, -1, 2, 2, -1, -1, 2, 2, -1, -1, -1, 0, 4, -1, -1, -1, 1, 5, -1, 2, 2, -1, 2, -1, 2, -1, 2, -1, 2, -1, 0, 1, 5, 0, 0, -1, 2, 2, -1, 2, -1, 0, 2, 1, 5, -1, 4, 1, 1, 4, 2, -1, 2, 2, 2, 2, 2, 1, -1, 2, 4, 1, -1, 2, 5, -1, -1, 4, -1, -1, 2, 4, 1, -1, 2, 2, -1, 2, -1, 2, 2, -1, -1, 4, 2, -1, 2, -1, -1, 5, 2, 2, 1, -1, -1, -1, 0, -1, -1, -1, -1, 2, 0, 0, 1, 1, 0, -1, -1, 1, 4, 2, 4, -1, -1, 2, -1, 0, 1, 4, -1, 3, 0, -1, 2, -1, 4, -1, 0, -1, 2, 2, 4, 4, -1, 2, 4, 4, 3, -1, -1, 4, 2, -1, -1, 2, 4, -1, -1, -1, 4, 1, 5, -1, -1, -1, -1, 1, 2, -1, 0, -1, -1, 2, -1, -1, 3, 4, -1, -1, 2, 2, -1, 1, 0, 2, 2, 2, -1, 2, 0, 2, 2, 2, -1, 4, 4, 4, -1, -1, 2, 2, 2, -1, 2, 2, -1, 1, 1, 2, 2, -1, -1, 2, -1, 2, 0, 0, 2, 2, 2, -1, 5, 2, 2, 4, -1, -1, 4, 5, 5, -1, 1, 2, -1, 2, -1, 2, 5, 2, 2, -1, -1, 1, 1, 2, 2, 1, 2, -1, -1, 2, -1, 2, -1, -1, 2, -1, 4, 2, -1, 0, 0, -1, -1, 4, -1, 2, -1, -1, -1, 2, 2, -1, 2, 2, 2, -1, 2, -1, 2, 2, 2, -1, 3, 2, 2, -1, 2, 2]"
250,None,11,0.0,6,207,0.5436962847315718,"[{'cluster_no': 4, 'count': 18}, {'cluster_no': 1, 'count': 44}, {'cluster_no': 0, 'count': 46}, {'cluster_no': 3, 'count': 102}, {'cluster_no': 2, 'count': 167}, {'cluster_no': -1, 'count': 207}]","[3, 3, 3, 2, 3, -1, 2, 0, -1, -1, 1, -1, 2, -1, 1, 1, 3, 2, 3, 3, 3, 0, -1, 0, 3, 3, 1, 0, 4, 3, 3, 2, 2, -1, -1, -1, 3, -1, 0, 2, -1, -1, 1, -1, 0, -1, 2, 2, 3, 4, -1, 0, 3, 3, 3, 2, 3, 1, 2, 3, 1, 3, -1, 2, -1, -1, 3, 1, 4, -1, 3, -1, 4, 4, 3, 3, 2, 1, 3, 2, 0, -1, -1, 0, 2, -1, 0, 3, -1, -1, 1, 2, 0, 4, 2, 0, 3, 3, 0, 3, 1, 4, -1, -1, 2, -1, 3, -1, 3, 3, 3, -1, 1, 2, -1, 2, 0, -1, -1, 2, -1, -1, 3, 3, -1, -1, 2, -1, 4, -1, 2, 2, 1, 1, 3, 0, 3, 2, 2, -1, 4, 3, -1, -1, 3, 3, -1, 3, 0, -1, -1, 4, 3, 0, 2, 2, 4, 2, -1, 2, -1, 3, -1, -1, -1, 2, 3, -1, -1, -1, 2, 3, -1, 3, 0, 2, -1, 3, 2, -1, 0, 3, -1, -1, 2, 2, 2, 2, 2, 1, -1, 2, -1, -1, 0, -1, 0, -1, -1, 3, 2, 0, 2, 2, 0, 2, 3, 1, 0, 2, 2, -1, -1, 2, 3, -1, -1, -1, 3, 2, -1, -1, 3, -1, 2, 2, -1, -1, -1, -1, 2, 3, 3, 1, 2, 1, 3, -1, 2, 3, 1, -1, 2, 3, -1, -1, -1, 0, -1, 0, 3, 0, -1, -1, 2, -1, 2, -1, -1, 2, -1, 2, -1, 2, -1, -1, 2, 2, 2, 2, -1, -1, 2, 2, 2, 2, 2, -1, 0, -1, 2, -1, -1, 3, 1, 2, 2, 2, -1, 2, 2, 3, 2, 2, -1, 2, -1, -1, -1, -1, -1, 2, -1, 3, 1, -1, 2, 2, -1, -1, 2, 2, -1, -1, -1, 0, 3, -1, -1, -1, 1, 3, -1, 2, 2, -1, 2, -1, 2, -1, 2, -1, 2, -1, -1, 1, 3, 0, 0, -1, 2, 2, 1, 2, -1, 0, 2, 1, 3, -1, 3, 1, 1, 3, 2, -1, 2, 2, 2, 2, 2, 1, -1, 2, 3, 1, -1, 2, 3, -1, -1, 3, -1, -1, 2, 3, -1, -1, 2, 2, -1, 2, -1, 2, 2, -1, -1, 3, 2, -1, 2, -1, -1, 3, 2, 2, 1, 1, -1, -1, 0, -1, -1, -1, -1, 2, 0, 0, 1, 1, 0, -1, -1, 1, 3, -1, 3, -1, -1, 2, -1, 0, 1, 3, -1, 4, 0, -1, 2, -1, 3, -1, 0, -1, 2, 2, 3, 3, -1, 2, 3, 3, 4, -1, 3, 3, 2, -1, -1, 2, 3, -1, -1, -1, 3, 1, 3, -1, -1, 4, -1, 1, 2, -1, 0, -1, -1, 2, -1, -1, 4, 3, -1, -1, 2, 2, -1, 1, 0, 2, 2, 2, -1, 2, 0, 2, 2, 2, 3, 3, 3, 3, -1, -1, -1, 2, -1, -1, 2, 2, -1, 1, 1, 2, 2, 3, 4, 2, -1, 2, 0, 0, 2, 2, 2, 3, 3, 2, 2, 3, -1, -1, 3, 3, 3, -1, 1, 2, -1, 2, -1, 2, 3, 2, 2, -1, -1, 1, 1, 2, 2, 1, 2, -1, -1, 2, -1, 2, -1, -1, -1, -1, 3, 2, -1, 0, 0, -1, 2, 3, -1, 2, -1, -1, -1, 2, 2, -1, 2, 2, 2, -1, 2, -1, 2, 2, 2, 4, 4, 2, 2, -1, 2, 2]"
