HDBSCAN_Cluster,Percent,NumDocs,DocIds
-1,0.559322033898305,33,"[7, 15, 34, 43, 95, 99, 126, 147, 160, 163, 164, 180, 185, 197, 204, 219, 241, 262, 263, 270, 276, 286, 290, 318, 365, 397, 401, 402, 413, 513, 535, 577, 591]"
0,0.1694915254237288,10,"[65, 91, 122, 136, 140, 323, 339, 470, 480, 484]"
1,0.2711864406779661,16,"[107, 189, 267, 305, 315, 383, 396, 445, 449, 455, 482, 483, 538, 567, 575, 579]"
