dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
95,None,5,0.0,0.3067520957761524,11,196,"[{'cluster_no': -1, 'count': 196}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 9}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 3, 'count': 65}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 5, 'count': 16}, {'cluster_no': 6, 'count': 7}, {'cluster_no': 7, 'count': 83}, {'cluster_no': 8, 'count': 17}, {'cluster_no': 9, 'count': 7}]","[-1, 7, 7, -1, -1, -1, 4, 7, 7, 1, -1, 7, -1, 3, 3, -1, -1, 3, -1, 3, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, 3, 7, 5, -1, -1, 7, 4, 5, 3, -1, -1, 3, -1, 3, -1, -1, 1, -1, 7, 3, 5, -1, 7, 7, 3, -1, -1, -1, 7, -1, 7, -1, -1, -1, 7, 5, -1, -1, -1, 1, -1, 5, -1, 3, 3, -1, 3, -1, -1, -1, -1, 3, 7, -1, -1, -1, 7, -1, -1, -1, 7, 3, -1, 3, -1, -1, -1, 4, 7, 3, -1, -1, 7, 3, -1, -1, -1, 3, -1, -1, 1, -1, 7, 5, -1, 7, -1, 3, 3, 1, -1, 3, 3, 7, -1, 3, -1, 3, -1, -1, 0, -1, 4, -1, 1, -1, 3, 3, -1, 5, -1, 4, -1, -1, 2, 3, -1, 3, -1, 3, 3, 3, 6, -1, 2, 5, 7, -1, 0, -1, 2, 3, -1, -1, -1, 3, 8, -1, 7, -1, 3, 7, -1, -1, 7, 3, -1, -1, 3, -1, 7, 7, 4, -1, 3, 3, 3, 3, -1, -1, -1, 1, 0, 3, -1, -1, 7, 7, 6, 7, -1, 6, 4, 4, 7, -1, 3, -1, 3, 7, 2, -1, -1, 7, 3, -1, 1, 1, 3, -1, 7, -1, -1, -1, -1, 7, -1, -1, 5, 3, -1, -1, -1, 5, -1, -1, -1, 8, -1, -1, 7, 8, -1, 7, 3, 7, 5, -1, 2, -1, 7, 7, -1, 7, -1, 5, 7, 7, -1, -1, -1, 7, -1, 4, -1, 7, -1, 7, -1, 6, -1, -1, 7, -1, -1, 7, -1, -1, -1, 7, 5, 7, -1, 3, 7, 3, -1, -1, -1, 8, -1, 7, 3, 9, -1, -1, -1, -1, 8, -1, -1, 3, -1, 7, -1, -1, 8, 7, 5, 9, 8, 9, 8, -1, 9, -1, 2, -1, 0, 7, 8, -1, 8, 8, 3, -1, -1, -1, -1, -1, 3, 6, 6, 7, 8, -1, 3, -1, -1, 7, -1, 6, -1, -1, -1, 7, 3, -1, 3, 4, 3, -1, 3, -1, 7, 8, -1, 8, -1, 7, 7, 7, -1, -1, -1, 3, 7, -1, 5, -1, 4, 7, 7, 7, 7, 7, 4, 7, 7, 7, 9, 7, 0, 3, 7, 7, -1, 7, 7, -1, -1, -1, 7, 8, 7, 3, 7, 9, -1, 7, -1, -1, -1, -1, 8, -1, 9, -1, -1, -1, -1, 2, 5, 7, 7, -1, -1, 8, -1, 7]"
95,None,6,0.0,0.590416715495571,7,206,"[{'cluster_no': -1, 'count': 206}, {'cluster_no': 0, 'count': 67}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 2, 'count': 15}, {'cluster_no': 3, 'count': 14}, {'cluster_no': 4, 'count': 76}, {'cluster_no': 5, 'count': 8}]","[-1, 4, 4, -1, -1, -1, 3, 4, 4, 5, -1, 4, -1, 0, 0, -1, -1, 0, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 4, 2, -1, -1, 4, 3, 2, 0, -1, -1, 0, -1, 0, -1, -1, 5, -1, 4, 0, 2, -1, 4, 4, 0, -1, -1, 5, 4, -1, -1, 0, -1, -1, 4, 2, 1, -1, -1, 5, -1, 2, -1, 0, 0, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 4, 0, -1, 0, -1, 1, -1, 3, 4, 0, -1, -1, 4, 0, 0, -1, -1, 0, -1, -1, -1, -1, 4, 2, 3, 4, -1, 0, 0, 5, -1, 0, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1, 3, -1, 5, -1, 0, 0, -1, 2, -1, 3, -1, -1, 1, 0, -1, 0, -1, 0, 0, 0, 4, -1, 1, 2, 4, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, -1, 4, -1, 0, 4, -1, 3, 4, 0, -1, -1, 0, -1, 4, -1, 3, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, 1, -1, 4, 4, -1, 4, -1, 4, -1, 3, 4, -1, 0, -1, 0, -1, 1, -1, -1, 4, 0, -1, 5, 5, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, 2, 0, -1, -1, -1, 2, -1, -1, 1, 1, 1, -1, 4, 1, -1, 4, 0, 4, 2, -1, 1, -1, 4, 4, -1, 4, -1, 2, 4, 4, 1, -1, -1, 4, -1, 3, -1, 4, -1, 4, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, 4, 2, -1, -1, 0, 4, 0, -1, -1, -1, 1, -1, 4, 0, 1, -1, -1, -1, -1, 1, -1, -1, 0, -1, 4, -1, -1, 1, 4, 3, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 0, -1, -1, -1, -1, -1, 0, 4, -1, 4, 1, -1, 0, -1, 0, 4, -1, -1, -1, -1, -1, 4, 0, -1, 0, 3, 0, -1, 0, -1, 4, 1, -1, 1, -1, 4, 4, 4, -1, -1, -1, 0, 4, -1, 2, -1, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, -1, 0, 4, 4, -1, 4, 4, -1, -1, -1, 4, 1, 4, 0, 4, 1, -1, 4, -1, -1, -1, 1, 1, -1, 1, -1, -1, -1, -1, 1, 2, 4, 4, -1, -1, 1, 0, 4]"
95,None,7,0.0,0.5263249491231997,7,250,"[{'cluster_no': -1, 'count': 250}, {'cluster_no': 0, 'count': 30}, {'cluster_no': 1, 'count': 73}, {'cluster_no': 2, 'count': 29}, {'cluster_no': 3, 'count': 17}, {'cluster_no': 4, 'count': 15}, {'cluster_no': 5, 'count': 10}]","[-1, 1, 1, -1, -1, -1, 5, 1, 1, -1, -1, 1, -1, -1, 3, -1, -1, 2, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, 1, 4, -1, -1, 1, 5, 4, 2, -1, -1, 2, -1, 3, -1, -1, -1, -1, 1, 2, 4, -1, 1, 1, 3, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 4, 0, -1, -1, -1, -1, 4, -1, -1, -1, -1, 3, -1, -1, -1, -1, 3, 1, -1, -1, -1, 0, -1, -1, -1, 1, 3, -1, -1, -1, 0, -1, 5, 1, -1, -1, -1, 1, 2, -1, -1, -1, -1, -1, -1, -1, -1, 1, 4, -1, 1, -1, 2, 2, -1, -1, -1, 2, -1, -1, 2, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 1, 4, -1, 5, -1, -1, -1, 2, -1, 2, -1, 2, 2, -1, 1, -1, -1, 4, 1, -1, -1, -1, -1, 2, -1, -1, -1, 2, 0, -1, 1, -1, 2, -1, -1, 5, 1, 2, -1, -1, -1, -1, -1, -1, 5, -1, 2, 2, 2, -1, -1, -1, -1, -1, -1, 3, -1, -1, 1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 3, -1, 2, -1, -1, -1, -1, 1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 4, -1, -1, -1, -1, 4, -1, -1, 0, 0, 0, -1, -1, 0, -1, 1, 3, 1, 4, -1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1, -1, -1, -1, 1, -1, 5, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 4, -1, -1, 2, 1, 3, -1, -1, -1, 0, -1, 1, 2, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, 0, 1, 4, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, 2, -1, -1, 1, -1, -1, -1, -1, -1, 1, 2, -1, 3, 5, -1, -1, 3, -1, 1, 0, -1, 0, -1, 1, 1, 1, -1, -1, -1, 3, 1, -1, 4, -1, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 0, 1, -1, 2, 1, 1, -1, 1, 1, -1, -1, -1, 1, 0, 1, 3, 1, 0, -1, 1, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, 4, 1, 1, -1, -1, 0, -1, 1]"
95,None,8,0.0,0.5774213271342988,7,252,"[{'cluster_no': -1, 'count': 252}, {'cluster_no': 0, 'count': 36}, {'cluster_no': 1, 'count': 25}, {'cluster_no': 2, 'count': 16}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 4, 'count': 31}, {'cluster_no': 5, 'count': 16}]","[-1, 3, 3, -1, -1, -1, 0, 3, 3, -1, -1, 3, -1, -1, 5, -1, -1, -1, -1, -1, -1, 5, -1, 5, -1, -1, -1, -1, -1, -1, -1, -1, 5, 0, 0, 3, 0, -1, -1, 3, 0, 0, 4, -1, -1, 4, -1, 5, -1, -1, -1, -1, 3, 4, 0, -1, 3, 3, 5, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 5, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, 3, 5, -1, -1, -1, -1, -1, 0, 2, -1, -1, -1, 3, 4, -1, -1, -1, -1, -1, -1, -1, -1, 3, 0, 0, 2, 0, 4, 4, -1, -1, -1, 4, -1, -1, 4, -1, 4, -1, -1, -1, -1, 0, 0, -1, -1, -1, 4, -1, 0, -1, 0, -1, -1, -1, 4, -1, -1, -1, 4, 4, -1, -1, -1, -1, 0, 3, -1, -1, -1, -1, 4, -1, -1, -1, 4, 1, -1, -1, -1, 4, -1, -1, 0, 3, 4, -1, -1, -1, -1, -1, -1, 0, -1, 4, 4, 4, -1, -1, -1, -1, -1, -1, 5, -1, -1, 3, 3, -1, 2, -1, -1, -1, -1, 3, -1, 5, -1, 4, -1, -1, -1, -1, 3, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, 0, 4, -1, -1, -1, 0, -1, -1, 1, 1, -1, -1, -1, 1, -1, 2, 5, 2, 0, -1, -1, -1, 3, 3, -1, 3, -1, 0, 3, 3, -1, -1, -1, 3, -1, 0, -1, 3, -1, 2, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 3, 0, -1, -1, 4, 2, 5, -1, -1, -1, 1, -1, 3, 4, 1, -1, -1, -1, -1, 1, -1, -1, 4, -1, 2, -1, -1, 1, 2, 0, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 4, -1, -1, -1, 0, 0, -1, -1, -1, 3, 4, -1, 5, 0, -1, -1, 5, -1, 2, 1, 0, 1, -1, 3, 2, 2, -1, -1, -1, 5, 3, 0, 0, -1, 0, 3, 3, 2, -1, 2, 0, 3, 3, 3, 1, 3, -1, 4, 3, 3, -1, 3, 3, -1, -1, -1, 3, 1, 3, 5, 3, 1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 0, 3, 3, -1, -1, 1, -1, 2]"
95,None,9,0.0,0.06702640746823343,3,159,"[{'cluster_no': -1, 'count': 159}, {'cluster_no': 0, 'count': 228}, {'cluster_no': 1, 'count': 37}]","[-1, 0, 0, -1, -1, 0, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, 0, 0, -1, 0, 1, -1, -1, 0, 1, 1, 0, -1, -1, 0, -1, 0, -1, -1, 0, -1, 0, 0, 1, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, -1, 0, 0, 1, 0, -1, -1, 0, 0, 1, -1, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, -1, -1, 0, -1, -1, 0, 0, 0, -1, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, 0, 1, 1, 0, 1, 0, 0, -1, -1, 0, 0, 0, -1, 0, -1, 0, -1, -1, -1, -1, 1, 1, -1, 0, 0, 0, 0, 1, -1, 1, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0, 1, 0, -1, -1, 0, 0, 0, -1, -1, -1, 0, 0, -1, -1, 0, 0, -1, 1, 1, 0, 0, -1, -1, 0, -1, 0, 0, 1, -1, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, -1, 0, 0, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, 0, 0, 0, -1, -1, 0, 0, -1, -1, 0, -1, -1, 0, -1, 0, -1, 0, 0, -1, 0, 1, 0, -1, -1, -1, 1, -1, -1, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1, -1, 0, -1, 0, 0, -1, 0, -1, 1, 0, 0, 0, -1, 0, 0, -1, 1, -1, 0, -1, 0, -1, 0, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 1, 0, -1, 0, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, -1, -1, 1, 0, -1, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 1, 1, -1, 0, -1, 0, 0, 1, 0, 1, 0, -1, 0, -1, 0, 0, 1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, 0, 0, 1, 0, 0, -1, -1, 0, 0, 0]"
95,None,10,0.0,0.7350248216302311,6,249,"[{'cluster_no': -1, 'count': 249}, {'cluster_no': 0, 'count': 33}, {'cluster_no': 1, 'count': 57}, {'cluster_no': 2, 'count': 20}, {'cluster_no': 3, 'count': 19}, {'cluster_no': 4, 'count': 46}]","[-1, 4, 4, -1, -1, -1, -1, 4, 4, -1, -1, 4, -1, 1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 4, 0, -1, -1, 4, 0, 0, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 4, 1, 0, -1, -1, -1, 1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 4, 0, 2, -1, -1, -1, -1, 0, -1, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 4, 1, -1, 1, -1, -1, -1, 0, 3, 1, -1, -1, 4, 1, 1, -1, -1, 1, -1, -1, -1, -1, 4, 0, 0, 3, 0, 1, 1, -1, -1, -1, 1, 3, -1, 1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, 1, 1, -1, 0, -1, 0, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 0, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 2, -1, -1, -1, 1, -1, 0, 0, -1, 1, -1, -1, -1, -1, -1, -1, 0, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 4, 4, -1, 3, -1, -1, -1, -1, 4, -1, 1, -1, 1, -1, -1, -1, -1, 4, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, 4, -1, -1, 0, 1, -1, -1, -1, 0, -1, -1, -1, 2, -1, -1, -1, 2, -1, 3, 1, 3, 0, -1, -1, -1, 4, 4, -1, 4, -1, 0, -1, 4, 2, -1, -1, 4, -1, 0, -1, 4, -1, 3, -1, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, 4, 0, -1, -1, 1, 3, 1, -1, -1, -1, 2, -1, 4, 1, -1, -1, -1, -1, -1, 2, -1, -1, 1, -1, 3, -1, -1, 2, 3, 0, -1, 2, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 2, 2, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, -1, 4, 0, 0, -1, -1, -1, 4, 1, 0, 1, 0, -1, -1, 1, -1, 3, 2, -1, 2, -1, 4, 3, 3, -1, -1, -1, 1, 4, -1, 0, -1, 0, 4, 4, 3, -1, 3, 0, 4, 4, 4, 2, 4, -1, 1, 4, 4, -1, 4, 4, -1, -1, -1, 4, 2, 4, 1, 4, -1, -1, 3, -1, -1, -1, -1, 2, -1, 3, -1, -1, -1, -1, -1, 0, 4, 4, -1, -1, 2, -1, 3]"
95,None,11,0.0,0.7393347662110221,6,250,"[{'cluster_no': -1, 'count': 250}, {'cluster_no': 0, 'count': 31}, {'cluster_no': 1, 'count': 59}, {'cluster_no': 2, 'count': 20}, {'cluster_no': 3, 'count': 23}, {'cluster_no': 4, 'count': 41}]","[-1, 4, 4, -1, -1, -1, -1, -1, -1, -1, -1, 4, -1, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 4, 0, -1, -1, 4, 0, 0, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 4, 1, 0, -1, -1, -1, 1, -1, -1, -1, 4, -1, 3, -1, -1, 3, -1, 0, 2, -1, -1, -1, -1, 0, -1, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 3, -1, -1, -1, 4, 1, -1, 1, -1, -1, -1, 0, 3, -1, -1, -1, 4, 1, 1, -1, -1, 1, -1, -1, -1, -1, 4, 0, 0, 3, 0, 1, 1, -1, -1, -1, 1, 3, -1, 1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, 1, 1, -1, 0, -1, 0, -1, 1, -1, 1, -1, -1, -1, 1, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 2, -1, -1, 1, 1, -1, -1, 0, -1, 1, -1, -1, -1, -1, -1, -1, 0, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 4, 4, -1, 3, -1, -1, -1, -1, 4, -1, 1, -1, 1, -1, 1, -1, -1, 4, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, 4, -1, -1, 0, 1, -1, -1, -1, 0, -1, -1, -1, 2, -1, -1, -1, 2, -1, 3, 1, 3, 0, -1, -1, -1, 4, 4, -1, 4, -1, 0, -1, 4, 2, -1, -1, 4, -1, 0, -1, 4, -1, 3, -1, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, 4, 0, -1, -1, 1, 3, 1, -1, -1, -1, 2, -1, 4, 1, -1, -1, -1, -1, -1, 2, -1, -1, 1, -1, 3, -1, -1, 2, 3, 0, -1, 2, 3, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 2, 2, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, -1, 4, 0, 0, -1, -1, -1, -1, 1, -1, 1, 0, -1, -1, 1, -1, 3, 2, -1, 2, -1, 4, 3, 3, -1, -1, -1, 1, 4, -1, 0, -1, 0, 4, 4, 3, -1, 3, 0, 4, 4, -1, 2, 4, -1, 1, 4, 4, -1, 4, 4, -1, -1, -1, 4, 2, 4, 1, 4, -1, -1, 3, -1, -1, -1, -1, 2, -1, 3, -1, -1, -1, -1, -1, 0, 4, 4, -1, -1, 2, -1, 3]"
95,None,12,0.0,0.7477164685218719,6,233,"[{'cluster_no': -1, 'count': 233}, {'cluster_no': 0, 'count': 30}, {'cluster_no': 1, 'count': 51}, {'cluster_no': 2, 'count': 65}, {'cluster_no': 3, 'count': 20}, {'cluster_no': 4, 'count': 25}]","[-1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 2, 2, -1, -1, -1, -1, 2, -1, 2, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 1, 0, -1, -1, 1, 0, 0, 2, -1, -1, 2, -1, 2, -1, -1, -1, -1, 1, 2, 0, -1, -1, 1, 2, -1, -1, -1, 1, -1, 4, -1, -1, 4, 1, 0, 3, -1, -1, -1, -1, 0, -1, 2, 2, -1, 2, -1, -1, -1, -1, 2, 1, -1, -1, -1, 4, -1, -1, -1, 1, 2, -1, 2, -1, -1, -1, -1, 4, 2, -1, 1, 1, 2, 2, -1, -1, 2, -1, -1, -1, -1, 1, 0, 0, 4, 0, 2, 2, -1, -1, 2, -1, 4, -1, 2, -1, 2, -1, -1, -1, -1, 0, 0, -1, -1, 2, -1, -1, 0, -1, 0, -1, -1, -1, 2, -1, -1, 2, 2, 2, 2, -1, -1, -1, 0, 1, -1, -1, 2, -1, 2, -1, -1, -1, 2, 3, -1, -1, 2, 2, -1, -1, 0, -1, 2, -1, -1, 2, -1, -1, -1, 0, -1, 2, 2, 2, 2, -1, -1, -1, -1, -1, 2, -1, -1, 1, 1, -1, 4, -1, -1, -1, -1, 1, -1, 2, -1, 2, 1, -1, -1, -1, 1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, 0, 2, -1, -1, -1, 0, -1, -1, -1, 3, -1, -1, 4, 3, -1, 4, 2, 4, 0, -1, -1, -1, 1, 1, -1, 1, -1, 0, -1, 1, 3, -1, -1, 1, -1, 0, -1, 1, -1, 4, -1, -1, -1, -1, 4, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, 2, 4, 2, -1, -1, -1, 3, -1, 1, 2, -1, -1, -1, -1, -1, 3, -1, -1, 2, -1, 4, -1, -1, 3, 4, 0, -1, 3, 4, 3, -1, -1, -1, -1, -1, -1, -1, 3, -1, 3, 3, 2, -1, -1, -1, -1, -1, 2, -1, -1, 4, 3, -1, 2, -1, 2, 1, 0, 0, -1, 1, -1, 1, 2, -1, 2, 0, 2, -1, 2, -1, 4, 3, -1, 3, -1, 1, 4, 4, -1, -1, -1, 2, 1, -1, 0, 1, 0, 1, 1, 4, -1, 4, 0, 1, 1, -1, 3, 1, -1, 2, 1, 1, -1, 1, 1, -1, -1, -1, 1, 3, 1, 2, 1, -1, -1, 4, -1, -1, -1, -1, 3, -1, 4, -1, -1, -1, -1, -1, 0, 1, 1, -1, -1, 3, 2, 4]"
95,None,13,0.0,0.7554919580544419,6,246,"[{'cluster_no': -1, 'count': 246}, {'cluster_no': 0, 'count': 25}, {'cluster_no': 1, 'count': 65}, {'cluster_no': 2, 'count': 45}, {'cluster_no': 3, 'count': 20}, {'cluster_no': 4, 'count': 23}]","[-1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 2, 0, -1, -1, 2, -1, 0, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 2, 1, -1, -1, -1, -1, -1, 4, -1, -1, -1, 2, 0, 3, -1, -1, -1, -1, 0, -1, 1, 1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, 1, 2, 1, -1, 1, -1, -1, -1, -1, 4, 1, -1, 2, 2, 1, 1, -1, -1, -1, -1, -1, -1, -1, 2, 0, 0, 4, 0, 1, 1, -1, -1, 1, 1, 4, -1, 1, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, 0, -1, 0, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, -1, -1, 0, -1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 3, -1, -1, 1, 1, -1, -1, 0, -1, 1, -1, -1, -1, -1, -1, -1, 0, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 2, 2, -1, 4, -1, -1, -1, -1, 2, -1, 1, -1, 1, 2, -1, -1, -1, 2, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, 0, 1, -1, -1, -1, 0, -1, -1, -1, 3, 3, -1, 4, 3, -1, 4, 1, 4, 0, -1, -1, -1, 2, -1, -1, 2, -1, -1, -1, 2, -1, -1, -1, 2, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, 2, 0, 4, -1, 1, 4, 1, -1, -1, -1, 3, -1, 2, 1, -1, -1, -1, -1, -1, 3, -1, -1, 1, -1, 4, -1, -1, 3, 4, 0, -1, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, 3, -1, 3, 3, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, 1, 2, 0, -1, -1, 2, -1, 2, 1, -1, 1, 0, 1, -1, 1, -1, 4, 3, -1, 3, -1, 2, 4, 4, -1, -1, -1, 1, 2, -1, 0, 2, 0, 2, 2, 4, -1, 4, 0, 2, 2, -1, 3, 2, -1, 1, 2, 2, -1, 2, 2, -1, -1, -1, 2, 3, 2, 1, 2, 4, -1, 4, -1, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, -1, 0, 2, 2, -1, -1, 3, 1, 4]"
