,parent,child,lambda_val,child_size
0,237,12,5247.799812324054,1
1,237,131,5874.375350140056,1
2,237,37,5913.717307014452,1
3,237,59,6290.669666291714,1
4,237,22,6396.193671368662,1
5,237,56,6410.858234619794,1
6,237,26,6505.3183404420315,1
7,237,173,6594.817610062893,1
8,237,98,6684.149800796813,1
9,237,79,6770.466505246166,1
10,237,232,6784.155276991508,1
11,237,145,6789.6462970457305,1
12,237,4,6901.364047716989,1
13,237,32,7052.213535098781,1
14,237,21,7361.6568670469505,1
15,237,50,7400.624614027349,1
16,237,58,7503.227191413238,1
17,237,54,7513.307657859382,1
18,237,176,7574.36388261851,1
19,237,150,7598.376811594203,1
20,237,193,7608.714739229025,1
21,237,227,7678.359725400458,1
22,237,84,7678.359725400458,1
23,237,14,7699.502524093621,1
24,237,135,7710.117647058823,1
25,237,34,7710.117647058823,1
26,237,214,7774.428174235403,1
27,237,105,7781.640074211503,1
28,237,137,7810.621973929236,1
29,237,163,7832.500466853408,1
30,237,216,7898.87758945386,1
31,237,224,7962.608448030375,1
32,237,75,8164.095377128954,1
33,237,225,8367.688778054862,1
34,237,23,8494.792911392406,1
35,237,231,8525.008130081302,1
36,237,99,8542.370672097759,1
37,237,82,8564.173557937724,1
38,237,191,8568.547497446374,1
39,237,31,8568.547497446374,1
40,237,213,8603.700512820513,1
41,237,13,8608.11493073371,1
42,237,156,8656.974200206398,1
43,237,180,8665.917355371901,1
44,237,200,8665.917355371901,1
45,237,178,8710.91173416407,1
46,237,187,8715.436883116883,1
47,237,94,8738.133333333333,1
48,237,121,8747.24504692388,1
49,237,62,8760.948302872062,1
50,237,115,8783.88272251309,1
51,237,236,8811.563025210084,1
52,237,151,8811.563025210084,1
53,237,9,8816.19337887546,1
54,237,146,8853.412137203166,1
55,237,66,8943.078891257996,1
56,237,188,8976.573568753343,1
57,237,169,8986.189608998393,1
58,237,6,9005.483628556092,1
59,237,40,9020.008602150538,1
60,237,128,9029.717976318621,1
61,237,110,9098.273318872018,1
62,237,162,9187.96056955093,1
63,237,64,9248.740904079383,1
64,237,111,9258.949227373068,1
65,237,122,9289.709856035437,1
66,237,112,9305.166943982253,1
67,237,192,9315.500277623543,1
68,237,147,9346.638440111421,1
69,237,113,9404.269058295964,1
70,237,85,9420.110050533409,1
71,237,10,9430.700393479483,1
72,237,154,9457.280721533258,1
73,237,129,9462.614777213763,1
74,237,172,9505.504815864022,1
75,237,96,9554.223234624145,1
76,237,70,9554.223234624145,1
77,237,63,9625.482501434308,1
78,237,226,9664.294930875576,1
79,237,220,9669.865129682998,1
80,237,219,9675.441753171857,1
81,237,20,9692.210283073367,1
82,237,183,9709.037037037036,1
83,237,55,9709.037037037036,1
84,237,101,9731.563805104408,1
85,237,76,9765.550640279394,1
86,237,43,9851.565472695243,1
87,237,61,9898.062536873156,1
88,237,68,9950.899169632266,1
89,237,212,9968.636957813429,1
90,237,74,9998.340882002383,1
91,237,222,10022.231780167263,1
92,237,47,10094.594464500602,1
93,237,205,10131.169082125603,1
94,237,157,10161.850999394306,1
95,237,108,10174.175864160097,1
96,237,39,10192.719319562575,1
97,237,195,10223.77574649604,1
98,237,15,10286.459840588595,1
99,237,16,10369.107540173052,1
100,237,161,10453.094080996885,1
101,237,185,10453.094080996885,1
102,237,19,10479.210493441598,1
103,237,71,10518.630721003135,1
104,237,18,10564.997481108312,1
105,237,194,10578.320302648171,1
106,237,223,10584.994321766562,1
107,237,87,10584.994321766562,1
108,237,93,10605.067003792668,1
109,237,196,10611.774826059456,1
110,237,148,10679.322724379375,1
111,237,123,10699.755102040815,1
112,237,153,10706.58328015316,1
113,237,124,10706.58328015316,1
114,237,103,10706.58328015316,1
115,237,182,10706.58328015316,1
116,237,5,10706.58328015316,1
117,237,69,10706.58328015316,1
118,237,203,10713.42017879949,1
119,237,184,10754.625641025641,1
120,237,106,10789.206430868167,1
121,237,92,10830.998063266623,1
122,237,51,10894.296103896104,1
123,237,0,10994.24377457405,1
124,237,197,11066.765171503957,1
125,237,42,11066.765171503957,1
126,237,81,11074.0699669967,1
127,237,132,11132.857332448573,1
128,237,117,11184.810666666666,1
129,237,38,11184.810666666666,1
130,237,217,11184.810666666666,1
131,237,27,11184.810666666666,1
132,237,89,11184.810666666666,1
133,237,77,11184.810666666666,1
134,237,189,11184.810666666666,1
135,237,78,11184.810666666666,1
136,237,28,11184.810666666666,1
137,237,127,11184.810666666666,1
138,237,102,11184.810666666666,1
139,237,215,11184.810666666666,1
140,237,109,11207.225116900468,1
141,237,167,11207.225116900468,1
142,237,36,11229.729585006693,1
143,237,165,11237.251172136637,1
144,237,73,11499.119945167924,1
145,237,170,11522.813186813188,1
146,237,134,11650.844444444445,1
147,237,83,11667.048678720445,1
148,237,152,11740.529041287613,1
149,237,221,11781.752808988764,1
150,237,229,11781.752808988764,1
151,237,175,11781.752808988764,1
152,237,228,11781.752808988764,1
153,237,230,11781.752808988764,1
154,237,97,11781.752808988764,1
155,237,60,11781.752808988764,1
156,237,204,11781.752808988764,1
157,237,119,11781.752808988764,1
158,237,139,11781.752808988764,1
159,237,201,11781.752808988764,1
160,237,25,11781.752808988764,1
161,237,90,11781.752808988764,1
162,237,46,11781.752808988764,1
163,237,199,11781.752808988764,1
164,237,190,11781.752808988764,1
165,237,41,11781.752808988764,1
166,237,149,11781.752808988764,1
167,237,118,11781.752808988764,1
168,237,95,11781.752808988764,1
169,237,91,11781.752808988764,1
170,237,130,11781.752808988764,1
171,237,3,11814.940845070423,1
