Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
11,root,-1,30,"['urban design plan', 'urban design method', 'urban data operationalization', 'design data', 'urban layout', 'sustainable urban development', 'online design', 'geometric design feature', 'generative design', 'elevation data', 'design stage', 'design proposal', 'conduct cooperative design', 'automatic design', 'virtual reality', 'spatial autocorrelation tool', 'sketch', 'shared workspace', 'performance simulation', 'participatory planning', 'machine learning', 'landscape architecture', 'height prediction', 'generative architectural', 'evaluation method', 'city modelling', 'citizen', 'building reconstruction', 'building', 'artificial neural network']",6,"[259, 412, 457, 480, 569, 589]",-1,20,50,30
