DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,Text,DocVectors,x,y
1,594.0,2000,Article,The city and the car,"The social sciences have generally ignored the motor car and its awesome consequences for social life, especially in their analysis of the urban. Urban studies in particular has failed to consider the overwhelming impact of the automobile in transforming the time-space 'scapes' of the modern urban/suburban dweller. Focusing on forms of mobility into, across and through the city, we consider how the car reconfigures urban life, involving distinct ways of dwelling, travelling and socializing in, and through, an automobilized time-space. We trace urban sociology's paradoxical resistance to cultures of mobility, and argue that civil society should be reconceptualized as a 'civil society of automobility'. We then explore how automobility makes instantaneous time and the negotiation of extensive space central to how social life is configured. As people dwell in and socially interact through their cars, they become hyphenated car-drivers: at home in movement, transcending distance to complete a series of activities within fragmented moments of time. Urban social life has always entailed various mobilities but the car transforms these in a distinct combination of flexibility and coercion. Automobility is a complex amalgam of interlocking machines, social practices and ways of dwelling which have reshaped citizenship and the public sphere via the mobilization of modern civil societies. In the conclusion we trace a vision of an evolved automobility for the cities of tomorrow in which public space might again be made 'public'.",,"Sheller M., Urry J.",10.1111/1468-2427.00276,"The city and the car. The social sciences have generally ignored the motor car and its awesome consequences for social life, especially in their analysis of the urban. Urban studies in particular has failed to consider the overwhelming impact of the automobile in transforming the time-space 'scapes' of the modern urban/suburban dweller. Focusing on forms of mobility into, across and through the city, we consider how the car reconfigures urban life, involving distinct ways of dwelling, travelling and socializing in, and through, an automobilized time-space. We trace urban sociology's paradoxical resistance to cultures of mobility, and argue that civil society should be reconceptualized as a 'civil society of automobility'. We then explore how automobility makes instantaneous time and the negotiation of extensive space central to how social life is configured. As people dwell in and socially interact through their cars, they become hyphenated car-drivers: at home in movement, transcending distance to complete a series of activities within fragmented moments of time. Urban social life has always entailed various mobilities but the car transforms these in a distinct combination of flexibility and coercion. Automobility is a complex amalgam of interlocking machines, social practices and ways of dwelling which have reshaped citizenship and the public sphere via the mobilization of modern civil societies. In the conclusion we trace a vision of an evolved automobility for the cities of tomorrow in which public space might again be made 'public'.","[-0.00941921304911375, 0.021084701642394066, 0.017796242609620094, -0.010672826319932938, 0.023279953747987747, 0.014851115643978119, 0.033641815185546875, 0.008059969171881676, -0.023573005571961403, -0.02740621194243431, 0.04343177750706673, 0.04423239454627037, 0.004961879923939705, -0.013963229954242706, -0.00984994601458311, -0.016478387638926506, -0.051655255258083344, -0.007782666012644768, -0.09438931941986084, 0.04917394742369652, -0.010269329883158207, 0.006350323092192411, 0.0012841596035286784, 0.04127191752195358, 0.007827489636838436, 0.021653905510902405, 0.015026322565972805, -0.008854602463543415, 0.024013042449951172, -0.022203780710697174, 0.04712628945708275, 0.04998701065778732, 0.04632636904716492, 0.06147763878107071, 2.0420868622750277e-06, 0.030955443158745766, 0.016970988363027573, -0.024519041180610657, 0.0230854544788599, -0.019359992817044258, 0.037557944655418396, 0.06042773276567459, 0.010685715824365616, -0.0035732260439544916, -0.03364679962396622, -0.04892561957240105, 0.00538167729973793, -0.08408045768737793, -0.03221859782934189, 0.018394462764263153, -0.026006337255239487, 0.018725983798503876, -0.014778712764382362, 0.011803246103227139, -0.023966995999217033, 0.06833523511886597, 0.0010182346450164914, -0.007296212948858738, 0.06115014851093292, 0.014868362806737423, -0.034032393246889114, 0.018577177077531815, 0.005534560885280371, -0.0020812461152672768, 0.06558150053024292, 0.017887530848383904, 0.02365851402282715, -0.05479873716831207, 0.020206283777952194, 0.0426957905292511, 0.027483876794576645, -0.08015380054712296, 0.033721376210451126, 0.04661427065730095, -0.05090246722102165, -0.05703489109873772, -0.011257368139922619, -0.016162559390068054, 0.047351352870464325, 0.020723160356283188, -0.06305953860282898, 0.009954892098903656, -0.011659621261060238, 0.01741856336593628, -0.02093408815562725, 0.050464268773794174, -0.007342593744397163, 0.023420587182044983, -0.0008544315351173282, -0.003754789475351572, 0.06829218566417694, -0.02343364991247654, 0.0074699269607663155, 0.036569565534591675, 0.036483608186244965, -0.027843095362186432, 0.042619042098522186, 0.044574275612831116, 0.0054863919503986835, 0.008569011464715004, 0.014415078796446323, -0.023741338402032852, -0.007187261246144772, -0.020575638860464096, 0.053091395646333694, -0.030099807307124138, 0.006375642493367195, 0.005502475891262293, -0.040256597101688385, 0.015095035545527935, -0.050112128257751465, -0.008076163940131664, -0.018441515043377876, -0.05217635631561279, -0.06284879893064499, -0.01276162825524807, 0.0669986829161644, 0.07120919972658157, 0.06321930885314941, -0.02447732351720333, -0.10693179070949554, 0.03411514684557915, 0.03229033946990967, 0.00304313818924129, 0.029292086139321327, -0.03088340535759926, -0.030069660395383835, 0.0002548063639551401, 0.006398105528205633, 0.01151163037866354, 0.001826043357141316, -0.022707613185048103, 0.020738545805215836, -0.030173420906066895, -0.04560275748372078, -0.0036868469323962927, -0.016148654744029045, -0.015293803997337818, -0.05575239285826683, -0.04235001280903816, -0.0006694673793390393, -0.009332182817161083, 0.024804970249533653, -0.031464725732803345, 0.0051698582246899605, 0.06053002551198006, -0.030278541147708893, -0.02952856570482254, -0.014917603693902493, -0.02964489907026291, 0.02375919744372368, -0.02405647002160549, -0.009641919285058975, 0.008912921883165836, 0.06081589311361313, 0.0020582471042871475, 0.02585279755294323, -0.022702882066369057, 0.06466927379369736, -0.012366296723484993, 0.041543684899806976, 0.03806745633482933, 0.050852641463279724, -0.019262809306383133, -0.025101404637098312, 0.03138239309191704, 0.047700557857751846, -0.003793580224737525, -0.0346749946475029, -0.019697660580277443, 0.005571834743022919, -0.02793070487678051, -0.0026226667687296867, 0.09058273583650589, -0.007328582461923361, -0.008108981885015965, -0.02508343569934368, -0.025576971471309662, -0.03920137509703636, 0.03219757229089737, -0.041780415922403336, -0.020200710743665695, 0.03331659361720085, -0.019932668656110764, -0.019802948459982872, 0.014680467545986176, -0.0004359653394203633, 0.044193483889102936, -0.0221803467720747, 0.005144839640706778, 0.047109223902225494, -0.01987340860068798, 0.09939800947904587, -0.030730178579688072, 0.0038729668594896793, -0.03261231631040573, 0.037530943751335144, -0.03577167168259621, -0.023420803248882294, 0.043728116899728775, -0.02507798559963703, -0.04224511981010437, 0.04867185279726982, -0.018114671111106873, -0.0027040252462029457, 0.023617157712578773, 0.013309710659086704, -0.006495243404060602, 0.04710005223751068, 0.0006372019415721297, -0.004248646087944508, 0.007959474809467793, -0.05273595079779625, -0.011089385487139225, -0.015118609182536602, 0.06564784049987793, 0.024639641866087914, -0.05963288992643356, -0.031224701553583145, 0.06960799545049667, 0.07266832143068314, -0.001344412798061967, 0.015693793073296547, -0.047966014593839645, 0.020474085584282875, 0.02658478356897831, -0.08098383992910385, 0.0175374373793602, -0.061543919146060944, -0.04152768850326538, -0.06468524783849716, 0.03974383696913719, 0.018807869404554367, -0.011553692631423473, 0.027314506471157074, 0.05642842501401901, 0.03806602582335472, 0.10432595014572144, 0.007195481564849615, -0.06050392612814903, -0.009012291207909584, 0.08086666464805603, 0.04094572737812996, 0.00781346671283245, -0.03986586630344391, 0.04836668074131012, 0.02185584418475628, 0.020364832133054733, 0.017045272514224052, 0.019206024706363678, 0.04032742977142334, 0.003766965586692095, -0.02013666369020939, 0.008573337458074093, -0.01604040153324604, 0.0017494381172582507, 0.042549096047878265, 0.07821893692016602, 0.07471928745508194, 0.00031569419661536813, 0.04267603158950806, 0.003177305683493614, 0.016295360401272774, -0.04208296164870262, -0.03981311619281769, -0.014555341564118862, 0.010198297910392284, 0.008613589219748974, -0.052126381546258926, -0.00510272616520524, -0.004488601814955473, -0.019053110852837563, 0.016065463423728943, 0.0026424287352710962, -0.006640035193413496, 0.0472511351108551, 0.06362106651067734, 0.026809513568878174, -0.0296774934977293, 0.01236067246645689, -0.03832917660474777, -0.021947849541902542, 0.04606960341334343, -0.004662791732698679, -0.03862331807613373, 0.04102449119091034, -0.022830640897154808, -0.02609175443649292, 0.024321554228663445, -0.07892508059740067, -0.0182226300239563, -0.0075622000731527805, 0.022297309711575508, 0.02989889495074749, 0.0038244619499891996, 0.04624374210834503, 0.029811609536409378, 0.03301181271672249, 0.011382553726434708, 0.0007839081226848066, -0.008868319913744926, -0.0036161604803055525, -0.02482718974351883, -0.016595402732491493, 0.031342703849077225, 0.001981972483918071, -0.015614998526871204, -0.02485569939017296, -0.01080721989274025, -0.02650439366698265, -0.025570562109351158, 0.055319078266620636, 0.008605877868831158, 0.03731890395283699, -0.0541142076253891, 0.0006044970359653234, -0.001242655678652227, 0.005715793929994106, -0.007682666648179293, 0.07702288776636124, -0.03763731196522713, 0.030244000256061554, -0.055340275168418884, 0.027128279209136963, 0.013584050349891186, 0.07687035948038101, 0.024934301152825356, 0.03108881041407585, 0.10026685893535614, 0.01996137574315071, 0.02465623989701271, 0.03294524550437927, 0.003158956067636609, 0.0014746879460290074, -0.046650949865579605, -0.06074940785765648, -0.015986692160367966, 0.02452644519507885, -0.023493217304348946, 0.012287361547350883, 0.010700145736336708, -0.07204136997461319, 0.04497481510043144, -0.034130632877349854, -0.07628951966762543, 0.01723109744489193, -0.03144720196723938, -0.022178618237376213, 0.03112362138926983, 0.0008700711186975241, -0.032342247664928436, 0.061598263680934906, 0.024929802864789963, 0.024126077070832253, -0.0015293755568563938, 0.042460910975933075, 0.0047181108966469765, 0.10429809987545013, 0.0030483496375381947, 0.046021152287721634, -0.06585012376308441, 0.006110821850597858, 0.05751384049654007, 0.010435759089887142, -0.009270740672945976, 0.004692528396844864, -0.012617657892405987, 0.008236314170062542, -0.03091036155819893, -0.05067574232816696, -0.009630856104195118, -0.026048380881547928, -0.045459017157554626, -0.0031971726566553116, -0.007137164007872343, 0.04262114688754082, 0.031728122383356094, -0.004693127237260342, 0.011547697708010674, -0.010295470245182514, 0.025455448776483536, -0.09044171869754791, 0.04924029856920242, -0.002476995112374425, -0.012799577787518501, -0.04124525934457779, 0.005318318959325552, 0.020481199026107788, 0.007644272409379482, 0.0311735812574625, 0.009563998319208622, -0.028766807168722153, 0.016254043206572533, 0.004153369925916195, -0.059517890214920044, 0.01129073929041624, -0.012746749445796013, 0.001692917780019343, -0.0035527311265468597, 0.008170504122972488, 0.04251113906502724, -0.04312228411436081, 0.024562453851103783, 0.0012198565527796745, 0.04851548746228218, 0.06112590432167053, -0.022597454488277435, 0.03517419099807739, 0.03868134319782257, -0.045473359525203705, 0.029950452968478203, 0.01887284219264984, 0.0221105869859457, -0.04005204141139984, -0.08891753107309341, -0.03715473413467407, -0.014596403576433659, 0.00041011569555848837, -0.015381922014057636, 0.007299737073481083, -0.014247181825339794, 0.035462357103824615, 0.0271347276866436, -0.020429935306310654, -0.027998989447951317, -0.028419703245162964, 0.009177728556096554, -0.008346614427864552, -0.04530336335301399, -0.01416902244091034, 0.018830081447958946, 0.006178851239383221, -0.013435166329145432, -0.030681826174259186, -0.037151534110307693, -0.05218437686562538, -0.05606760084629059, 0.026818640530109406, -0.02200724370777607, 0.05767146497964859, -0.07502521574497223, -0.04590614140033722, 0.03910820931196213, 0.003522827522829175, -0.028629370033740997, 0.026478596031665802, -0.025534125044941902, -0.07816080003976822, -0.0008614057442173362, -0.006628739647567272, -0.0075579434633255005, 0.04868357628583908, 0.0044494387693703175, -0.03383838012814522, 0.03247210010886192, -0.06623038649559021, -0.06119299679994583, -0.004351787269115448, -0.024042196571826935, 0.06567331403493881, -0.019038772210478783, 0.03043266385793686, 0.00018926948541775346, 0.014716322533786297, 0.003719028551131487, 0.07629463076591492, -0.0403294675052166, 0.019147265702486038, 0.02336219884455204, -0.015147915109992027, 0.009250445291399956, -0.001059468137100339, -0.009831213392317295, -0.005381043069064617, 0.0026550746988505125, -0.002083032624796033, -0.046485356986522675, -0.09596507251262665, 0.04740799218416214, -0.017997832968831062, -0.05065637454390526, 0.026367252692580223, -0.004551063757389784, 0.028922250494360924, -0.01116799283772707, -0.02878294140100479, 0.06502227485179901, 0.02122899703681469, -0.013792472891509533, 0.019799986854195595, 0.0024351319298148155, 0.007018266711384058, -0.09003394097089767, 0.004844076931476593, -0.0020948632154613733, -0.010398196056485176, 0.0005042200209572911, -0.008187932893633842, 0.03873726725578308, -0.012725239619612694, -0.02437303401529789, -0.010722561739385128, 0.01718693971633911, 0.06851722300052643, 0.028236282989382744, 0.029672637581825256, 0.004691006615757942, -0.010382208973169327, 0.0256515946239233, 0.013407021760940552, -0.03304596617817879, 0.018636150285601616, -0.010768281295895576, -0.03773362189531326, -0.01546922605484724, 0.0763816311955452, -0.023751724511384964, -0.01018938422203064, 0.013711092062294483, 0.017254427075386047, -0.019029511138796806, -0.018993603065609932, -0.019797589629888535, 0.016228290274739265, -0.013682609423995018, -0.02912377193570137, -0.0226338692009449, -0.025728758424520493, 0.047481365501880646, 0.04131133481860161, -0.05313081294298172, 0.023375792428851128, 0.1056479886174202, -0.0309893861413002, -0.03269867226481438, 0.0035802097991108894, 0.026871150359511375, -0.07818527519702911, 0.008604664355516434, -0.03869933262467384, -0.024689193814992905, -0.023424366489052773, 0.04142555594444275, 0.029950780794024467, -0.0025362831074744463, 0.0016462362837046385, -0.00590952392667532, -0.04497624561190605, 0.02037876471877098, -0.06279575824737549, -0.029430216178297997, 0.040946926921606064, -0.05202840641140938, 0.01698469929397106, 0.04282781109213829, -6.723151777451762e-33, 0.0006942339823581278, -0.05393450707197189, 0.05449358746409416, -0.007203997578471899, -0.1263567954301834, -0.04685495048761368, -0.032642800360918045, 0.05047568678855896, -0.005817435681819916, 0.02113436907529831, -0.018088268116116524, -0.007886928506195545, 0.01602492295205593, -0.016995565965771675, 0.055028870701789856, -0.02407550811767578, -0.016198016703128815, -0.009145737625658512, 0.0006306552095338702, -0.0047301240265369415, -0.008439323864877224, 0.001273619243875146, -0.046798110008239746, -0.017519285902380943, 0.017819464206695557, -0.04233493655920029, -0.03477194160223007, 0.005241201724857092, 0.05399363860487938, -0.004493327811360359, -0.004541897680610418, 0.014818092808127403, 0.022102348506450653, 0.011142345145344734, 0.002190633676946163, 0.14447978138923645, -0.008885538205504417, 0.01481575146317482, 0.005358826369047165, 0.042647216469049454, -0.04105231165885925, -0.05773439258337021, 0.010939307510852814, -0.013530782423913479, -0.027733303606510162, 0.042751166969537735, 0.00871187262237072, -0.016595741733908653, -0.02394513227045536, -0.03311575949192047, -0.06509964913129807, 0.0033692584838718176, -0.0701979398727417, -0.040532901883125305, 0.014968146570026875, -0.012706488370895386, 0.037839602679014206, -0.009047233499586582, -0.03708434849977493, 0.0035379333421587944, -0.030627187341451645, 0.016043981537222862, -0.009082752279937267, 0.020157022401690483, 0.04067259654402733, -0.02906101383268833, 0.0022746350150555372, -0.007465549744665623, -0.032719213515520096, 0.02891494892537594, 0.03204727545380592, 0.06291024386882782, -0.10105400532484055, -0.0074326153844594955, -0.03895457088947296, -0.08475738018751144, -0.0388798750936985, -0.025601612403988838, 0.02834288775920868, -0.05842536687850952, 0.014172804541885853, -0.014378069899976254, 0.0010857463348656893, 0.032587021589279175, -0.024251962080597878, -0.05748759210109711, -0.029690677300095558, 0.004076894838362932, -0.021048814058303833, 0.014028527773916721, 0.00581126194447279, 0.03148661553859711, -0.014050934463739395, -0.03483835235238075, -0.06722527742385864, -0.06581391394138336, -0.01691729761660099, -0.056229569017887115, -0.021889442577958107, 0.04008391126990318, -0.022893013432621956, -0.0014156396500766277, -0.046219248324632645, 0.05124545097351074, 0.02931966260075569, 0.03929904103279114, -0.029475228860974312, 0.004078623838722706, -0.0020790675189346075, -0.030393004417419434, -0.007911166176199913, -0.04962412267923355, 0.014089441858232021, -0.015519339591264725, 0.024615591391921043, 0.02321765385568142, -0.001681921654380858, -0.07412239909172058, 0.009241254068911076, 0.05340038612484932, 0.049614932388067245, 0.029334064573049545, -0.025470200926065445, 0.02204054594039917, 0.02037203125655651, 0.029786912724375725, 0.004482324700802565, 0.0777052566409111, 0.06388503313064575, -0.004176104906946421, 0.006704969797283411, -0.07118230313062668, 2.6191608526460186e-07, -0.022811243310570717, -0.003090429585427046, -0.011215431615710258, -0.08001316338777542, 0.008851989172399044, 0.006961560808122158, 0.03296303376555443, 0.03458027169108391, -0.037087276577949524, 0.04975074157118797, 0.006841963157057762, 0.034146420657634735, 0.02961016818881035, -0.050470106303691864, -0.02854912169277668, 0.06455330550670624, -0.0376807302236557, 0.023667089641094208, -0.022558609023690224, 0.04533924162387848, 0.017025133594870567, 0.02308087795972824, -0.04182323440909386, 0.01906299777328968, 0.007134927902370691, 0.028838470578193665, -0.03190057724714279, -0.05175727233290672, -0.010305427946150303, 0.0023854549508541822, 0.03129769116640091, 0.06912270933389664, -0.028412779793143272, -0.04510403051972389, -0.010147377848625183, -0.027130505070090294, -0.021271537989377975, 0.013617048040032387, 0.012001610361039639, -0.07442057132720947, 0.004710077773779631, -0.09624043107032776, -0.029074758291244507, 0.04479142650961876, 0.013404451310634613, 0.0005482615088112652, 0.017862090840935707, -0.03254324197769165, -0.040943775326013565, -0.02050684578716755, 0.05278142914175987, 0.02600981295108795, -0.0439373143017292, -0.021521778777241707, -0.013700962997972965, -0.03446656093001366, 0.023462919518351555, -0.053691715002059937, 0.01744520105421543, 0.05077352374792099, 0.0011522597633302212, 0.01973726972937584, -0.018270375207066536, 0.07736079394817352, 0.04030170291662216, 0.005672854837030172, -0.027972817420959473, 1.502411727577947e-34, -0.0014248968800529838, -0.0011783684603869915, -0.04473111033439636, -0.018942030146718025, 0.013591048307716846, -0.0035301565658301115, 0.04017182067036629, -0.03229585662484169, -0.001440911553800106, -0.006395320408046246, -0.0243979562073946]",10.24,8.82
