,parent,child,lambda_val,child_size
0,584,298,2605.1577639751554,1
1,584,143,2868.3904941015558,1
2,584,45,2898.620594333103,1
3,584,146,2969.9444149406972,1
4,584,427,3008.286892594585,1
5,584,420,3041.5547498187093,1
6,584,235,3051.5125500181884,1
7,584,402,3053.178525932666,1
8,584,164,3105.741577193632,1
9,584,85,3150.6508920187794,1
10,584,317,3188.9785211936896,1
11,584,312,3202.9812905689196,1
12,584,370,3245.7372799380923,1
13,584,178,3274.2419984387197,1
14,584,582,3306.5068979109183,1
15,584,47,3307.8107255520504,1
16,584,308,3329.473308196071,1
17,584,285,3336.0938556373035,1
18,584,401,3394.136354440623,1
19,584,557,3418.3406682966584,1
20,584,125,3531.3020416754366,1
21,584,82,3561.285502016557,1
22,584,50,3566.5850340136053,1
23,584,8,3579.521228931086,1
24,584,554,3618.8990509059536,1
25,584,71,3669.557305336833,1
26,584,149,3678.4073668055253,1
27,584,114,3687.30021978022,1
28,584,5,3710.9524441495246,1
29,584,33,3739.0719857365725,1
30,584,237,3740.739353400223,1
31,584,253,3767.620929710308,1
32,584,339,3767.620929710308,1
33,584,297,3788.0370286746443,1
34,584,22,3800.9098323516087,1
35,584,38,3806.9471295665985,1
36,584,579,3832.164458656921,1
37,584,118,3843.5775486827033,1
38,584,433,3845.3394453357782,1
39,584,322,3861.2695051783658,1
40,584,377,3892.6255220417634,1
41,584,150,3907.1299487657197,1
42,584,452,3921.742870500234,1
43,584,282,3942.0150375939847,1
44,584,438,3943.868359191349,1
45,584,398,3952.229917550059,1
46,584,193,3970.938698224852,1
47,584,380,3970.938698224852,1
48,584,142,3980.359667852906,1
49,584,500,4028.1430972388957,1
50,584,127,4028.1430972388957,1
51,584,277,4073.128429230396,1
52,584,460,4099.00219887613,1
53,584,563,4102.00880195599,1
54,584,267,4106.02447381302,1
55,584,492,4118.118802160039,1
56,584,571,4121.153524932449,1
57,584,101,4154.833085685983,1
58,584,51,4186.976790616422,1
59,584,520,4202.709418837675,1
60,584,221,4221.745344740815,1
61,584,530,4233.4635377239465,1
62,584,415,4244.173033139387,1
63,584,372,4245.246963562753,1
64,584,309,4246.321437610732,1
65,584,271,4259.257679614116,1
66,584,210,4264.6710726995425,1
67,584,412,4269.011704834606,1
68,584,305,4275.539245667686,1
69,584,65,4287.558395093279,1
70,584,458,4305.161919425199,1
71,584,160,4344.178146038322,1
72,584,528,4358.850610548195,1
73,584,95,4363.385175552666,1
74,584,315,4367.929185108045,1
75,584,229,4385.053842132776,1
76,584,325,4401.158447009444,1
77,584,216,4420.873781291172,1
78,584,314,4427.8743731855375,1
79,584,220,4443.118644067797,1
80,584,246,4449.009811721029,1
81,584,270,4450.189920424403,1
82,584,223,4454.916622411046,1
83,584,302,4489.487824458121,1
84,584,211,4489.487824458121,1
85,584,117,4495.502679528403,1
86,584,137,4518.506867761917,1
87,584,345,4520.9420641336565,1
88,584,163,4524.599784250269,1
89,584,494,4544.208017334778,1
90,584,248,4545.439176374966,1
91,584,369,4554.0760043431055,1
92,584,169,4570.203214383002,1
93,584,129,4575.18843741478,1
94,584,159,4580.1845481845485,1
95,584,344,4581.435281267067,1
96,584,41,4592.72269367643,1
97,584,319,4606.594179022515,1
98,584,296,4630.752415125587,1
99,584,179,4637.152017689331,1
100,584,284,4639.716814159292,1
101,584,573,4648.7159878082575,1
102,584,366,4659.043599000278,1
103,584,189,4660.337777777778,1
104,584,196,4662.928293496387,1
105,584,546,4670.71714922049,1
106,584,13,4673.3192200557105,1
107,584,162,4679.83709902371,1
108,584,275,4698.184262111454,1
109,584,525,4702.134529147982,1
110,584,195,4703.452761424166,1
111,584,351,4703.452761424166,1
112,584,155,4712.701123595506,1
113,584,465,4723.315315315315,1
114,584,581,4736.6504799548275,1
115,584,536,4739.326553672317,1
116,584,511,4763.547984099943,1
117,584,404,4770.320159226613,1
118,584,406,4785.286936679977,1
119,584,180,4832.147465437788,1
120,584,77,4833.539613944108,1
121,584,238,4837.720876585929,1
122,584,299,4847.505345275932,1
123,584,466,4865.781902552204,1
124,584,226,4865.781902552204,1
125,584,176,4888.4662004662005,1
126,584,338,4897.0274372446,1
127,584,431,4902.751607247224,1
128,584,382,4914.240187463386,1
129,584,204,4915.680046879578,1
130,584,448,4941.742562592047,1
131,584,447,4957.806146572104,1
132,584,28,4962.205264714581,1
133,584,551,4979.8800831107155,1
134,584,443,4982.8381348381345,1
135,584,279,4984.3184789067145,1
136,584,407,5014.111177525403,1
137,584,27,5035.178871548619,1
138,584,260,5050.335942203492,1
139,584,104,5059.474065138721,1
140,584,461,5062.52745926373,1
141,584,451,5071.7097944377265,1
142,584,73,5084.0048484848485,1
143,584,135,5113.445900640048,1
144,584,183,5119.687519072322,1
145,584,98,5130.647094801223,1
146,584,411,5155.874615857406,1
147,584,44,5155.874615857406,1
148,584,49,5160.632420793602,1
149,584,64,5168.581638940234,1
150,584,311,5192.5769111730115,1
151,584,191,5192.5769111730115,1
152,584,577,5195.7931248064415,1
153,584,35,5195.7931248064415,1
154,584,575,5200.6249225046495,1
155,584,478,5203.85111662531,1
156,584,151,5211.934141037589,1
157,584,34,5211.934141037589,1
158,584,381,5239.605246720799,1
159,584,424,5244.51891216005,1
160,584,21,5257.667188968975,1
161,584,429,5275.854088050314,1
162,584,57,5282.498740554156,1
163,584,158,5287.493224078159,1
164,584,227,5304.209927284224,1
165,584,190,5322.720812182741,1
166,584,139,5327.791679898381,1
167,584,304,5336.264631043257,1
168,584,510,5343.062420382165,1
169,584,7,5349.877551020408,1
170,584,389,5355.000319182892,1
171,584,332,5358.420951772597,1
172,584,508,5387.673731535003,1
173,584,37,5399.81203733505,1
174,584,572,5405.030927835051,1
175,584,327,5406.7728005156305,1
176,584,553,5441.847551086604,1
177,584,329,5447.148051948052,1
178,584,131,5468.4537157757495,1
179,584,262,5472.020874103066,1
180,584,585,5560.893602916804,223
181,584,586,5560.893602916804,181
182,585,453,5560.893602916804,1
183,586,182,5817.342579750347,1
184,585,410,5581.242847638057,1
185,586,475,5821.379597501735,1
186,585,207,5583.100166389351,1
187,586,566,5837.583855254002,1
188,585,88,5584.9587217043945,1
189,586,307,5841.649025069638,1
190,585,537,5603.612558450234,1
191,586,213,5868.211262679259,1
192,585,464,5607.358288770053,1
193,586,362,5872.319215960798,1
194,585,26,5609.233032430625,1
195,586,121,5922.067066713731,1
196,586,268,5922.067066713731,1
197,585,215,5631.828130245049,1
198,586,394,5932.537482319661,1
199,585,544,5641.296570275723,1
200,586,187,5957.818181818182,1
201,585,397,5646.992931672838,1
202,586,244,5983.315263908702,1
203,585,264,5654.605999325919,1
204,586,476,5996.145818441744,1
205,585,578,5658.42023608769,1
206,586,31,5996.145818441744,1
207,585,331,5660.329284750337,1
208,586,543,6004.730136005726,1
209,585,257,5664.151249155976,1
210,586,76,6034.969784172662,1
211,585,418,5694.913781398506,1
212,586,165,6045.843603603604,1
213,585,442,5722.106412005457,1
214,586,306,6074.299782766111,1
215,585,555,5726.01228668942,1
216,586,212,6141.0014641288435,1
217,586,355,6141.0014641288435,1
218,585,399,5727.967224308638,1
219,586,269,6143.250091541559,1
220,585,67,5739.724940130003,1
221,586,493,6145.500366300366,1
222,585,337,5843.683733890631,1
223,586,496,6190.854612546125,1
224,585,9,5853.878576413119,1
225,586,342,6223.002967359051,1
226,585,23,5868.211262679259,1
227,586,58,6253.155423033917,1
228,585,469,5872.319215960798,1
229,585,538,5872.319215960798,1
230,586,300,6260.155223880597,1
231,585,133,5892.9455567263785,1
232,586,346,6278.898203592815,1
233,585,233,5899.161744022504,1
234,586,333,6281.248970423063,1
235,585,174,5909.551250440296,1
236,586,89,6285.955788684901,1
237,585,92,5934.636009904492,1
238,586,203,6290.669666291714,1
239,585,477,5936.736022646851,1
240,586,266,6295.390619136961,1
241,585,278,5945.15095676825,1
242,586,242,6304.853814355505,1
243,585,241,5949.367375886525,1
244,586,130,6345.391830559758,1
245,585,86,5970.53950177936,1
246,586,124,6374.322188449848,1
247,585,140,6024.135008976661,1
248,586,281,6420.67202449292,1
249,585,240,6034.969784172662,1
250,586,373,6423.130168453293,1
251,585,457,6048.0230713770725,1
252,586,261,6437.918649270913,1
253,585,385,6061.132947976878,1
254,586,383,6510.367093519596,1
255,585,116,6063.323455005421,1
256,586,224,6561.289010559249,1
257,585,156,6069.9044862518085,1
258,586,540,6597.410931970114,1
259,585,48,6107.468511103021,1
260,586,43,6618.231163708087,1
261,585,334,6114.145772594752,1
262,586,225,6694.818834796489,1
263,585,245,6118.605397520058,1
264,586,388,6721.641025641025,1
265,585,549,6134.265447897624,1
266,586,186,6775.9353796445885,1
267,585,567,6156.776513761468,1
268,586,583,6836.681336593317,1
269,585,349,6181.730287398674,1
270,586,481,6845.049367605059,1
271,585,128,6202.297966728281,1
272,586,539,6850.639444671295,1
273,585,535,6220.695587690026,1
274,586,258,6924.1502269913335,1
275,585,4,6239.202677575307,1
276,586,265,6952.845420638209,1
277,585,365,6267.170713485245,1
278,586,574,6961.500414937759,1
279,585,421,6271.856448598131,1
280,586,392,6993.420591913297,1
281,585,400,6297.753753753754,1
282,586,379,7022.694014231896,1
283,585,247,6304.853814355505,1
284,586,391,7046.289794204116,1
285,585,153,6307.224060150376,1
286,585,556,6307.224060150376,1
287,585,80,6307.224060150376,1
288,585,111,6307.224060150376,1
289,585,83,6307.224060150376,1
290,585,201,6307.224060150376,1
291,585,432,6307.224060150376,1
292,585,251,6307.224060150376,1
293,585,484,6307.224060150376,1
294,585,148,6307.224060150376,1
295,585,208,6307.224060150376,1
296,585,249,6307.224060150376,1
297,585,194,6307.224060150376,1
298,585,426,6307.224060150376,1
299,586,529,7052.213535098781,1
300,585,294,6321.483044461191,1
301,585,422,6321.483044461191,1
302,586,328,7058.147244425747,1
303,585,228,6338.200226671704,1
304,586,472,7067.0665543386685,1
305,585,168,6445.338455628122,1
306,586,358,7081.982271000422,1
307,585,100,6525.560482302606,1
308,586,343,7093.960253699788,1
309,585,587,6540.824951267056,129
310,585,588,6540.824951267056,24
311,586,550,7099.964451967838,1
312,587,40,6697.491417165668,1
313,588,396,6602.603699330972,1
314,588,501,6602.603699330972,1
315,588,352,6602.603699330972,1
316,588,90,6602.603699330972,1
317,588,60,6602.603699330972,1
318,588,347,6602.603699330972,1
319,588,413,6602.603699330972,1
320,588,497,6602.603699330972,1
321,588,132,6602.603699330972,1
322,588,455,6602.603699330972,1
323,588,335,6602.603699330972,1
324,588,112,6602.603699330972,1
325,588,320,6602.603699330972,1
326,588,376,6602.603699330972,1
327,588,409,6602.603699330972,1
328,588,42,6602.603699330972,1
329,588,15,6602.603699330972,1
330,588,526,6602.603699330972,1
331,588,408,6602.603699330972,1
332,588,14,6602.603699330972,1
333,588,10,6602.603699330972,1
334,588,361,6602.603699330972,1
335,588,502,6602.603699330972,1
336,588,541,6602.603699330972,1
337,586,252,7124.083227176221,1
338,587,172,6745.965420184962,1
339,586,354,7127.109600679694,1
340,587,192,6754.112721417069,1
341,586,198,7127.109600679694,1
342,587,459,6828.33374033374,1
343,586,103,7127.109600679694,1
344,587,54,6864.654664484452,1
345,586,363,7142.28011919966,1
346,587,59,7046.289794204116,1
347,586,17,7160.57020913359,1
348,587,93,7067.0665543386685,1
349,587,318,7067.0665543386685,1
350,586,126,7175.88366124893,1
351,587,11,7108.989830508474,1
352,587,560,7108.989830508474,1
353,586,483,7185.103211991434,1
354,587,313,7130.138546536336,1
355,586,558,7206.707903780069,1
356,587,470,7145.321976149915,1
357,586,185,7253.44401210549,1
358,587,167,7148.3664252236895,1
359,586,94,7303.968654767087,1
360,587,72,7151.41346973572,1
361,586,570,7313.520488230166,1
362,587,288,7212.904557179708,1
363,586,507,7332.699300699301,1
364,587,217,7313.520488230166,1
365,586,474,7351.978965819457,1
366,587,107,7390.844052863436,1
367,587,134,7390.844052863436,1
368,586,115,7368.122968818621,1
369,587,19,7400.624614027349,1
370,586,290,7387.589608102157,1
371,586,419,7387.589608102157,1
372,587,152,7483.147190008921,1
373,586,439,7453.227898711683,1
374,587,197,7664.328917313842,1
375,586,468,7466.495772140632,1
376,587,444,7865.548992030005,1
377,586,374,7489.828571428571,1
378,587,506,7902.598210080076,1
379,586,157,7540.321797752809,1
380,587,68,7917.5158093440305,1
381,586,463,7547.10571300045,1
382,587,102,7921.254013220019,1
383,586,576,7598.376811594203,1
384,587,417,7939.998106956933,1
385,586,287,7629.475216007276,1
386,587,416,7939.998106956933,1
387,586,403,7632.946314831665,1
388,587,24,8015.870043000477,1
389,586,487,7667.831809872029,1
390,587,348,8164.095377128954,1
391,586,512,7678.359725400458,1
392,586,542,7678.359725400458,1
393,587,147,8172.04870920604,1
394,586,119,7695.970642201835,1
395,587,425,8240.282907662082,1
396,586,39,7720.762080073631,1
397,587,336,8240.282907662082,1
398,586,273,7731.435944700461,1
399,587,375,8289.138339920948,1
400,586,170,7735.000461041955,1
401,587,29,8313.783944499504,1
402,587,482,8313.783944499504,1
403,586,280,7738.568265682657,1
404,587,136,8330.295928500496,1
405,586,324,7774.428174235403,1
406,587,521,8481.908998988878,1
407,586,263,7778.032452480296,1
408,587,548,8520.678517013712,1
409,586,568,7792.483046911287,1
410,586,274,7792.483046911287,1
411,587,564,8538.023409669211,1
412,586,289,7817.901211556384,1
413,587,166,8572.925907000512,1
414,586,295,7839.820560747664,1
415,586,547,7839.820560747664,1
416,587,393,8581.696163682864,1
417,586,565,7861.863167760075,1
418,587,70,8608.11493073371,1
419,586,503,7876.627230046948,1
420,587,123,8683.859213250518,1
421,586,514,7932.489834515366,1
422,587,177,8806.937532808399,1
423,586,205,7981.549000951475,1
424,586,234,7981.549000951475,1
425,587,0,8844.078017923037,1
426,586,255,8000.579876013352,1
427,587,206,8848.742616033755,1
428,586,254,8008.217661097852,1
429,587,30,8853.412137203166,1
430,586,272,8015.870043000477,1
431,586,517,8015.870043000477,1
432,587,106,8862.765979926044,1
433,586,330,8062.093224411341,1
434,587,303,8876.833862433863,1
435,586,105,8073.732435033687,1
436,587,222,9010.320085929108,1
437,586,46,8124.5598062953995,1
438,587,364,9123.010331702011,1
439,586,480,8144.279611650485,1
440,587,52,9228.391639163916,1
441,586,545,8192.0,1
442,587,515,9383.230425055928,1
443,586,323,8200.007820136852,1
444,587,61,9603.443617630222,1
445,586,310,8212.04894762604,1
446,587,87,9631.00803673938,1
447,586,462,8220.096031357178,1
448,587,62,9664.294930875576,1
449,586,467,8289.138339920948,1
450,586,531,8289.138339920948,1
451,586,499,8289.138339920948,1
452,586,486,8289.138339920948,1
453,586,518,8289.138339920948,1
454,586,485,8289.138339920948,1
455,586,509,8289.138339920948,1
456,586,533,8289.138339920948,1
457,586,6,8289.138339920948,1
458,586,91,8289.138339920948,1
459,586,498,8289.138339920948,1
460,586,3,8289.138339920948,1
461,586,326,8289.138339920948,1
462,587,387,9692.210283073367,1
463,586,32,8334.434177844014,1
464,586,63,8334.434177844014,1
465,586,175,8334.434177844014,1
466,587,20,9742.86643437863,1
467,586,527,8401.209814722082,1
468,587,505,9986.438095238096,1
469,586,384,8426.527373179308,1
470,587,110,9986.438095238096,1
471,586,428,8435.000502765208,1
472,587,250,10034.22009569378,1
473,586,154,8460.522440746345,1
474,587,368,10052.256440982625,1
475,586,276,8464.791120080727,1
476,587,445,10088.524353577872,1
477,586,202,8494.792911392406,1
478,587,78,10174.175864160097,1
479,586,200,8590.484383000512,1
480,587,109,10186.530661809351,1
481,586,120,8590.484383000512,1
482,587,489,10192.719319562575,1
483,586,378,8599.290620194772,1
484,587,36,10217.549330085261,1
485,586,55,8643.594023699125,1
486,587,214,10223.77574649604,1
487,586,209,8656.974200206398,1
488,587,473,10267.574051407588,1
489,586,356,8797.701101206083,1
490,587,108,10273.861604409063,1
491,586,534,8825.46870068385,1
492,587,69,10273.861604409063,1
493,586,434,8839.418335089567,1
494,587,25,10299.089011663596,1
495,586,359,8853.412137203166,1
496,587,99,10311.749231714812,1
497,586,230,8858.086589229144,1
498,587,218,10394.805452292441,1
499,586,219,8919.306751727805,1
500,587,321,10638.691185795815,1
501,587,239,10638.691185795815,1
502,587,1,10638.691185795815,1
503,587,488,10638.691185795815,1
504,587,171,10638.691185795815,1
505,587,16,10638.691185795815,1
506,587,66,10638.691185795815,1
507,587,523,10638.691185795815,1
508,587,74,10638.691185795815,1
509,587,291,10638.691185795815,1
510,587,81,10638.691185795815,1
511,587,199,10638.691185795815,1
512,587,516,10638.691185795815,1
513,587,532,10638.691185795815,1
514,587,144,10638.691185795815,1
515,587,456,10638.691185795815,1
516,587,75,10638.691185795815,1
517,587,161,10638.691185795815,1
518,586,580,8966.978086584713,1
519,587,56,10638.691185795815,1
520,587,524,10638.691185795815,1
521,586,12,8971.773262032086,1
522,587,236,10901.374918778427,1
523,586,513,8981.379014989294,1
524,587,181,10915.560182173065,1
525,586,301,9137.917211328977,1
526,587,423,10922.666666666666,1
527,586,360,9157.868995633187,1
528,587,173,10929.782410423453,1
529,586,446,9182.931581828134,1
530,586,449,9182.931581828134,1
531,587,371,10944.041748206131,1
532,586,367,9208.1317233809,1
533,587,441,11125.474801061007,1
534,586,79,9218.25054945055,1
535,587,53,11320.658569500674,1
536,587,437,11320.658569500674,1
537,586,357,9258.949227373068,1
538,586,386,9258.949227373068,1
539,586,188,9258.949227373068,1
540,586,569,9258.949227373068,1
541,586,138,9258.949227373068,1
542,586,286,9258.949227373068,1
543,586,341,9258.949227373068,1
544,586,435,9258.949227373068,1
545,586,259,9258.949227373068,1
546,586,562,9258.949227373068,1
547,586,390,9258.949227373068,1
548,586,84,9258.949227373068,1
549,586,184,9258.949227373068,1
550,586,504,9258.949227373068,1
551,586,340,9258.949227373068,1
552,586,561,9258.949227373068,1
553,586,113,9258.949227373068,1
554,586,479,9258.949227373068,1
555,586,293,9258.949227373068,1
556,586,395,9258.949227373068,1
557,586,495,9258.949227373068,1
558,586,256,9258.949227373068,1
559,586,292,9258.949227373068,1
560,586,405,9258.949227373068,1
561,587,440,11865.074964639321,1
