dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
150,25,30,0.0,0.9172400974,3,113,"[{'cluster_no': -1, 'count': 113}, {'cluster_no': 0, 'count': 36}, {'cluster_no': 1, 'count': 32}]","[0, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, 1, -1, 1, 1, 0, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 0, 0, -1, -1, 1, 1, 1, -1, -1, 0, 0, 1, -1, -1, 1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, -1, 1, 0, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, 0, -1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, 1, -1, 0, 0, 0, -1, 0, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, 0, 1, -1]"
100,30,20,0.0,0.9177371057,3,129,"[{'cluster_no': -1, 'count': 129}, {'cluster_no': 0, 'count': 30}, {'cluster_no': 1, 'count': 22}]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 1, -1, 0, 0, -1, -1, -1, 1, 1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, 1, 0, -1, -1, 0, 0, 0, -1, 1, -1, -1, 0, -1, 1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, 1, -1, -1, 0, 0, -1, 0, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, 0, -1, -1]"
95,25,35,0.0,0.9328921866000001,3,103,"[{'cluster_no': -1, 'count': 103}, {'cluster_no': 0, 'count': 36}, {'cluster_no': 1, 'count': 42}]","[0, 0, -1, -1, -1, -1, 1, -1, 0, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1, -1, -1, -1, 0, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, 1, -1, 1, -1, -1, 1, 0, -1, -1, -1, -1, -1, 1, -1, 0, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, -1, 1, 1, 1, -1, 0, 0, 1, -1, -1, 1, -1, 1, 1, -1, -1, 1, -1, 0, -1, 1, -1, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, -1, 0, -1, 1, -1, 0, -1, -1, -1, 0, 0, 1, -1, 0, 0, 0, -1, -1, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, 0, 1, -1]"
90,30,25,0.0,0.9387173355,3,122,"[{'cluster_no': -1, 'count': 122}, {'cluster_no': 0, 'count': 32}, {'cluster_no': 1, 'count': 27}]","[0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 1, 1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 1, -1, -1, 0, 0, -1, 0, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, 0, 0, -1]"
85,30,35,0.0,0.9121378158000001,3,98,"[{'cluster_no': -1, 'count': 98}, {'cluster_no': 0, 'count': 39}, {'cluster_no': 1, 'count': 44}]","[0, 0, 1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, 1, -1, -1, -1, 1, -1, 1, 1, -1, 1, 0, -1, -1, -1, -1, -1, 0, -1, 0, 1, -1, 0, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 1, -1, 1, 1, -1, 0, 0, -1, -1, -1, 1, 1, 1, -1, -1, 0, 1, -1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 1, 1, 1, 1, -1, -1, -1, 0, -1, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, 0, 0, -1, 1, -1, 0, 0, -1, 0, 0, 0, 1, -1, -1, 0, 0, -1, 0, 1, -1, 1, 1, 0, -1, 0, -1, -1, -1, 0, -1, -1]"
80,15,50,0.0,0.9000295773,3,76,"[{'cluster_no': -1, 'count': 76}, {'cluster_no': 0, 'count': 55}, {'cluster_no': 1, 'count': 50}]","[0, 0, 1, 1, 1, 1, -1, -1, 0, -1, -1, 1, 1, -1, -1, -1, 0, 1, 1, -1, -1, -1, -1, -1, 1, -1, 0, 1, 1, 1, -1, -1, -1, 1, -1, -1, 0, 1, 0, 1, 1, -1, -1, -1, -1, 1, 0, 0, 1, 0, 0, -1, -1, -1, -1, -1, 1, 0, 1, -1, 1, 0, -1, -1, -1, 0, -1, 0, 0, 0, 1, -1, 0, 1, -1, -1, -1, 1, 1, 0, -1, -1, 0, 0, -1, 1, -1, 0, -1, -1, -1, 1, 1, -1, 0, 0, -1, -1, 1, 1, 1, -1, -1, 0, 0, 1, -1, -1, 1, -1, 1, 1, -1, 0, -1, -1, 0, -1, 1, -1, 1, 0, 1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, -1, 1, 1, 0, 0, 0, -1, -1, -1, 0, -1, -1]"
75,30,30,0.0,0.9081013499,3,114,"[{'cluster_no': -1, 'count': 114}, {'cluster_no': 0, 'count': 32}, {'cluster_no': 1, 'count': 35}]","[0, 0, 1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 1, -1, 0, -1, -1, -1, -1, 1, 1, 1, -1, 0, 0, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 0, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, 0, -1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, -1, 0, -1, 1, -1, 0, -1, 1, -1, 0, 0, 1, -1, -1, 0, 0, -1, 0, 1, -1, 1, 1, 0, -1, 0, -1, -1, -1, -1, 0, -1]"
70,20,30,0.0,0.9280448026,3,107,"[{'cluster_no': -1, 'count': 107}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 1, 'count': 31}]","[0, 0, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, 1, 0, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1, 1, -1, 0, 0, -1, -1, -1, 1, -1, 1, -1, 0, 0, -1, -1, -1, 1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, -1, 1, 0, 1, -1, -1, 1, -1, 0, 1, -1, -1, -1, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, -1, -1, -1, 0, -1, 1, -1, 0, 0, 0, -1, 0, 1, -1, 1, -1, 0, 0, 0, -1, -1, -1, 0, -1, -1]"
65,30,30,0.0,0.9115824893000001,3,110,"[{'cluster_no': -1, 'count': 110}, {'cluster_no': 0, 'count': 33}, {'cluster_no': 1, 'count': 38}]","[0, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, 1, 1, 1, 1, -1, 0, 0, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, 0, 0, -1, 1, -1, 0, -1, -1, -1, 0, 0, 1, -1, 0, -1, 0, -1, 0, 1, -1, 1, 1, 0, -1, 0, -1, -1, -1, -1, 1, -1]"
60,20,45,0.0,0.9187876194000001,3,83,"[{'cluster_no': -1, 'count': 83}, {'cluster_no': 0, 'count': 49}, {'cluster_no': 1, 'count': 49}]","[0, 0, 1, 1, -1, -1, 1, -1, 0, -1, -1, -1, 1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, 1, -1, 0, 1, 1, 1, -1, -1, -1, 1, -1, -1, 0, 1, 0, 1, 1, -1, -1, -1, -1, 1, 0, -1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 0, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, 0, 1, -1, -1, -1, 1, 1, 0, -1, 1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 0, 0, -1, -1, 1, 1, 1, 1, -1, 0, 0, 1, -1, -1, 1, -1, 1, -1, -1, 0, 1, -1, 0, -1, 1, -1, 1, 0, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, -1, 0, -1, 1, 1, 0, 1, -1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, -1, -1, -1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, -1, 1, 1, 0, 0, 0, -1, -1, -1, 0, 1, -1]"
