Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
9,root,-1,25,"['urbanization index', 'urban landscape', 'typical landscape index', 'landscape shape index', 'urban planning policy', 'urban land use', 'urban greenness space', 'urban ecological management', 'urban development pattern', 'landscape pattern change', 'landscape metric model', 'landscape ecology', 'spatial heterogeneity', 'Road network density', 'remote sensing image', 'random forest', 'rainy season', 'population', 'mosquito development', 'environmental factor', 'ecosystem service value', 'Dengue disease dynamic', 'correlation', 'climate variable', 'artificial light data']",5,"[10, 49, 234, 345, 413]",-1,15,50,30
