,parent,child,lambda_val,child_size
0,157,19,1025.314184440506,1
1,157,10,1150.1484883800645,1
2,157,7,1189.620364461462,1
3,157,36,1218.5659500290528,1
4,157,109,1266.2049811320755,1
5,157,30,1271.386480751743,1
6,157,12,1287.1885837041584,1
7,157,52,1287.3861264579496,1
8,157,15,1297.4414971773258,1
9,157,14,1299.2500580810035,1
10,157,118,1313.0794396180638,1
11,157,88,1324.6913541255428,1
12,157,75,1328.1519949335022,1
13,157,50,1333.324008583009,1
14,157,3,1333.9600858710344,1
15,157,73,1352.1289490651193,1
16,157,29,1362.3399106780348,1
17,157,44,1380.7271829479055,1
18,157,28,1396.93721898418,1
19,157,105,1408.3115923780745,1
20,157,77,1414.0089338390223,1
21,157,102,1416.6356497509078,1
22,157,27,1416.9945945945947,1
23,157,101,1431.8695911922848,1
24,157,6,1437.3899931459905,1
25,157,31,1466.4116773009353,1
26,157,154,1466.6680653903313,1
27,157,95,1469.494262941228,1
28,157,156,1470.1381002453559,1
29,157,124,1499.036454610436,1
30,157,67,1502.9307533817075,1
31,157,42,1504.1434462972925,1
32,157,155,1505.6282868168357,1
33,157,8,1509.2853544440445,1
34,157,131,1520.0884298269457,1
35,157,59,1525.3401218292572,1
36,157,81,1529.930330111253,1
37,157,68,1533.1459380425842,1
38,157,55,1534.548248422208,1
39,157,89,1535.6719450800915,1
40,157,0,1540.6075298438934,1
41,157,90,1556.3280148423005,1
42,157,13,1559.0759223120529,1
43,157,57,1567.0853726882121,1
44,157,139,1567.0853726882121,1
45,157,103,1569.7245508982037,1
46,157,2,1587.54882664648,1
47,157,93,1594.6408136108735,1
48,157,46,1604.707412721186,1
49,157,141,1609.9429997121197,1
50,157,32,1613.6593248052322,1
51,157,135,1616.6136057043745,1
52,157,123,1621.14368538023,1
53,157,71,1621.7705171580474,1
54,157,70,1623.6539243201394,1
55,157,22,1635.6845081407819,1
56,157,43,1638.7200625122093,1
57,157,26,1654.5577909270216,1
58,157,21,1655.5373988553386,1
59,157,18,1663.4162205036685,1
60,157,112,1668.5446046742913,1
61,157,35,1675.5433935883352,1
62,157,119,1677.889388938894,1
63,157,116,1684.966957919052,1
64,157,84,1688.3582570192211,1
65,157,108,1693.2999596285829,1
66,157,83,1695.0107092341887,1
67,157,41,1696.3817997977756,1
68,157,111,1704.8283711004979,1
69,157,115,1706.0418954647143,1
70,157,100,1706.0418954647143,1
71,157,17,1712.4850464427886,1
72,157,5,1716.5148352772662,1
73,157,104,1725.873469807633,1
74,157,127,1737.6712584153288,1
75,157,25,1745.0817557728312,1
76,157,76,1747.2626536138305,1
77,157,140,1761.2026034012176,1
78,157,98,1770.869326578003,1
79,157,153,1772.7404902789517,1
80,157,117,1777.8124403941931,1
81,157,99,1779.6983133552562,1
82,157,56,1780.8317588366415,1
83,157,37,1788.425114593327,1
84,157,54,1790.1425522833974,1
85,157,4,1790.1425522833974,1
86,157,24,1792.8206881812353,1
87,157,92,1796.8529506265395,1
88,157,65,1801.6769759450171,1
89,157,58,1804.3897612389762,1
90,157,79,1812.77320367369,1
91,157,110,1814.734018388318,1
92,157,47,1824.8005220796172,1
93,157,39,1827.7825471184226,1
94,157,129,1829.975567190227,1
95,157,85,1839.0020826482516,1
96,157,63,1842.637671609006,1
97,157,51,1843.4475332381057,1
98,157,16,1847.1007376417483,1
99,157,23,1850.5643061989852,1
100,157,128,1857.5305580159434,1
101,157,78,1860.8269742679681,1
102,157,66,1861.4463552646178,1
103,157,9,1867.6629188467105,1
104,157,126,1875.1778249692634,1
105,157,122,1886.988640197953,1
106,157,82,1898.7342688999547,1
107,157,134,1900.4549161758043,1
108,157,20,1900.6702163815567,1
109,157,86,1903.2576290414067,1
110,157,150,1904.770208900999,1
111,157,80,1907.5856736782262,1
112,157,61,1917.6152703166076,1
113,157,53,1929.5245543415756,1
114,157,130,1936.8755483722005,1
115,157,106,1943.832232649751,1
116,157,11,1949.252468920646,1
117,157,91,1963.625468164794,1
118,157,48,1965.0053876786133,1
119,157,147,1965.4657919400188,1
120,157,74,1966.1568030001172,1
121,157,146,1966.1568030001172,1
122,157,144,1967.7710532488857,1
123,157,49,1968.4636864953654,1
124,157,132,1968.92571294449,1
125,157,125,1975.4169315907218,1
126,157,120,1985.7043437093148,1
127,157,107,1989.0001185536455,1
128,157,136,1995.6245985488283,1
129,157,152,1997.0498750148793,1
130,157,149,2013.3464538581543,1
131,157,69,2013.588094095055,1
132,157,34,2018.190304342596,1
133,157,158,2047.7500305138533,5
134,157,159,2047.7500305138533,19
135,158,137,2253.4877098723978,1
136,158,1,2253.4877098723978,1
137,158,33,2253.4877098723978,1
138,158,45,2253.4877098723978,1
139,158,133,2253.4877098723978,1
140,159,148,2047.7500305138533,1
141,159,160,2051.7568790509968,5
142,159,161,2051.7568790509968,13
143,160,143,2104.7818341487896,1
144,160,40,2104.7818341487896,1
145,160,121,2104.7818341487896,1
146,160,151,2104.7818341487896,1
147,160,142,2104.7818341487896,1
148,161,114,2051.7568790509968,1
149,161,97,2062.0963618485744,1
150,161,64,2077.1593413396063,1
151,161,38,2084.1262111801243,1
152,161,94,2105.3100765466183,1
153,161,87,2108.4851074525577,1
154,161,60,2142.684035759898,1
155,161,72,2187.096336853083,1
156,161,62,2220.0894534868335,1
157,161,145,2220.0894534868335,1
158,161,113,2220.0894534868335,1
159,161,96,2220.0894534868335,1
160,161,138,2220.0894534868335,1
