Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
8,root,-1,15,"['visible street greenery', 'street view imagery', 'street view image', 'spatial regression', 'spatial distribution', 'spatial autocorrelation tool', 'land use data', 'land', 'compute spatial indicator', 'urban perception computing', 'map', 'LiDAR point cloud', 'imagery platform', 'conventional urban data', 'city image']",14,"[2, 35, 48, 51, 86, 154, 206, 268, 325, 376, 411, 474, 477, 523]",0.9512,50,20,28
8,root,0,58,"['urban environment perception', 'urban design quality', 'urban design plan', 'urban design', 'urban vitality', 'urban planning', 'urban layout', 'urban greening policy', 'urban feature', 'urban environment', 'urban bikeability', 'Understanding human perception', 'sustainable city design', 'spatial design network', 'safety perception', 'residential urban environment', 'Procedural urban environment', 'perceptional score', 'perception model', 'Participant perception', 'design stage', 'design proposal', 'City safety perception', 'automatic design', 'visual scene', 'visual quality difference', 'visual enclosure measure', 'view pattern', 'vegetation', 'subjective measure', 'street walkability', 'street quality', 'street', 'sketch', 'remote sensing', 'real estate market', 'quantitative measurement', 'pedestrian landscape', 'pedestrian emotion', 'neighborhood playability', 'housing price', 'hedonic pricing model', 'health', 'grass root survey', 'evaluation method', 'environmental visual exposure', 'environment', 'Destination accessibility', 'cycling', 'crowdsourced street', 'citizen habitat', 'building', 'bikeability index', 'benefit childhood development', 'area size', 'area quality', 'affective quality', 'accessed street']",22,"[2, 35, 48, 49, 51, 52, 86, 154, 206, 268, 277, 287, 325, 367, 376, 411, 474, 477, 523, 529, 534, 595]",0.9512,50,20,28
8,root,1,28,"['new urban data', 'urban soundscape mapping', 'urban analytics', 'machine learning method', 'machine learning', 'experiential data', 'deep learning', 'big data', 'acoustic data', 'visual analytics', 'soundscape assessment', 'sonic experience', 'random forest model', 'random forest', 'predictive acoustic model', 'Machine Learning modeling', 'image processing', 'genetic algorithm', 'game engine', 'future soundscape mapping', 'FPS game', 'feature cluster', 'decision tree algorithm', 'computational agent', 'city soundscapes', 'behavioral heat distribution', 'auditory perception map', 'ambulatory sensing']",18,"[35, 48, 49, 51, 86, 154, 157, 206, 268, 277, 367, 376, 411, 477, 523, 529, 534, 595]",0.9512,50,20,28
