Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
25,root,-1,42,"['sustainable urban planning', 'sustainable urban management', 'urban structure pattern', 'urban spatial pattern', 'urban road traffic', 'urban climate mitigation', 'urban air pollution', 'sustainable planning', 'sustainable development goal', 'regression analysis', 'network analysis', 'multivariate analysis', 'hot spot analysis', 'GIS hotspot analysis', 'water distribution design', 'vehicle ownership', 'travel carbon emission', 'transportation problem', 'topological connectivity', 'systematization', 'spatial distribution', 'spatial complexity', 'road traffic noise', 'regression', 'Quantitative relationship model', 'public transport use', 'population density', 'nested logit model', 'logistics service network', 'influential factor', 'inferential model', 'express service point', 'discrete choice model', 'dense road', 'datasets', 'data cleaning', 'city region partitioning', 'carbon emission', 'body mass index', 'average shortest path', 'automobile choice', 'amenity resource distribution']",16,"[19, 24, 45, 123, 195, 214, 223, 227, 255, 335, 350, 366, 508, 521, 596, 597]",0.8848,50,10,14
25,root,0,31,"['urban data science', 'upscale urban climate', 'accessible urban data', 'urban task', 'urban planning', 'urban future scenario', 'urban form indicator', 'urban development', 'urban area', 'travel survey data', 'open GIS data', 'open big data', 'global urban area', 'global climate solution', 'essential urban land', 'climate change', 'climate', 'century urban agenda', 'soil sample', 'probabilistic land use', 'predicted ridership', 'neighborhood', 'municipality', 'macronutrients', 'land use classification', 'holistic mapping framework', 'historical flood hazard', 'geographic information system', 'crime count prediction', 'Climate Zone classification', 'city']",16,"[19, 24, 45, 123, 181, 195, 214, 223, 227, 255, 335, 350, 366, 406, 508, 521]",0.8848,50,10,14
25,root,1,14,"['decision tree model', 'decision tree', 'backpropagation neural network', 'artificial neural network', 'semantic web', 'recommended workflow', 'random forest', 'machine learning method', 'machine learning', 'index selection problem', 'fuzzy expert system', 'cellular automata', 'big data mining', 'big data approach']",11,"[123, 181, 214, 255, 335, 350, 406, 508, 521, 596, 597]",0.8848,50,10,14
