Key-phrases,Vectors,x,y
urban landscape,"[-0.014912989921867847, 0.06914946436882019, -0.016965918242931366, 0.026531217619776726, -0.006672335788607597, -0.0037124755326658487, 0.02745753340423107, -0.018778212368488312, -0.06040800362825394, 0.02817983366549015, 0.025349164381623268, 0.05142815783619881, 0.025340814143419266, 0.07897578179836273, 0.0061259143985807896, -0.08147270977497101, -0.04618288204073906, -0.008466831408441067, -0.06791921705007553, 0.0043414803221821785, -0.0146052660420537, -0.0032905566040426493, 0.014650747179985046, -0.02352217398583889, 0.03407813236117363, 0.0004587099829223007, -0.02543066442012787, 0.027921058237552643, -0.008089462295174599, 0.023014424368739128, -0.002163911936804652, -0.021085239946842194, 0.015450852923095226, -0.04271717742085457, 1.3369777889238321e-06, -0.014852991327643394, -0.007991562597453594, -0.039273668080568314, 0.06780505925416946, -0.03752825781702995, 0.034492820501327515, 0.07397869229316711, -0.026726657524704933, -0.051132023334503174, 0.014679997228085995, -0.023567652329802513, 0.026465589180588722, 0.0453275702893734, -0.004564586095511913, -0.012699438259005547, 0.00045160300214774907, -0.11478173732757568, -0.054868657141923904, 0.015519695356488228, -0.08002066612243652, 0.05713185667991638, -0.0018967398209497333, -0.055808842182159424, -0.00336309801787138, 0.08211429417133331, -0.014418575912714005, -0.06510286033153534, -0.0034907199442386627, 0.0008511691121384501, 0.004962516482919455, 0.03220091015100479, -0.052214574068784714, -0.030071191489696503, 0.01388197299093008, 0.059040673077106476, -0.01854829676449299, -0.010240791365504265, 0.04649367555975914, 0.04280457645654678, -0.041171927005052567, 0.016910353675484657, 0.004221114329993725, 0.03948399797081947, 0.005989162251353264, 0.015642093494534492, -0.06349259614944458, -0.025572258979082108, 0.02174573577940464, 0.06620537489652634, -0.004365828353911638, -0.010588188655674458, 0.02955508604645729, 0.009653824381530285, -0.07864104211330414, -0.030198264867067337, 0.004791358485817909, -0.016063250601291656, -0.005544640123844147, 0.07364800572395325, -0.037546806037425995, -0.014817553572356701, -0.006444377359002829, 0.0678396001458168, 0.022312918677926064, 0.014370480552315712, 0.03420135751366615, 0.009746494702994823, -0.04581960663199425, 0.040741655975580215, -0.03866439685225487, 0.0179983451962471, -0.009469092823565006, -0.039064791053533554, -0.0006753975176252425, 0.008246955461800098, -0.0022358468268066645, -0.005498224403709173, -0.006497223395854235, 0.05122527480125427, -0.0572039932012558, 0.012818693183362484, 0.04278792068362236, 0.024630002677440643, -0.008128883317112923, 0.019331572577357292, -0.015466236509382725, 0.033376578241586685, -0.009532500989735126, 0.0079027796164155, 0.06380661576986313, -0.021142974495887756, -0.06872774660587311, -0.008314929902553558, 0.011126731522381306, 0.01292459573596716, 0.024283424019813538, 0.00291809206828475, 0.012128829956054688, 0.0016263434663414955, -0.015912432223558426, -0.020405011251568794, 0.04029836878180504, 0.026141729205846786, -0.08715005218982697, 0.026227479800581932, 0.0009652016451582313, -0.006430797278881073, 0.010726461187005043, -0.03548596799373627, -0.026332205161452293, -0.02292763441801071, -0.0022631550673395395, 0.03475331515073776, -0.012055058032274246, 0.031410764902830124, -0.00244632619433105, 0.028599465265870094, -0.02745867893099785, 0.027315668761730194, 0.06154048070311546, -0.02833561971783638, 0.07491964101791382, 0.024122873321175575, 0.00258997967466712, 0.06289483606815338, 0.02904229424893856, 0.010426850989460945, 0.004197390284389257, -0.03022921085357666, -0.017313646152615547, 0.019081177189946175, 0.017768891528248787, 0.018802737817168236, -0.0261476282030344, -0.027472032234072685, 0.012081483379006386, 0.025512373074889183, 0.004629053641110659, 0.03216009959578514, 0.04125108942389488, -0.00765953166410327, -0.02285664528608322, 0.014487969689071178, -0.01890505664050579, 0.08851102739572525, -0.04423147439956665, -0.059252191334962845, -0.0029828203842043877, -0.027887269854545593, -0.0026350338011980057, 0.04956716299057007, -0.032837677747011185, 0.027142353355884552, -0.023369740694761276, 0.0023843974340707064, 0.004626423120498657, 0.0013638570671901107, 0.024186406284570694, 0.026178089901804924, 0.03513341024518013, -0.02384657971560955, -0.007821851409971714, -0.03778594359755516, 0.00486509595066309, 0.02359684929251671, 0.013391420245170593, -0.04114385321736336, -0.011392920278012753, -0.004864322952926159, -0.046481747180223465, 0.02496454492211342, 0.0923994779586792, -0.006712466478347778, -0.008867641910910606, 0.01864546537399292, 0.0370992012321949, 0.010778558440506458, 0.02446327731013298, -0.041829369962215424, 0.00663713738322258, -0.011772538535296917, 0.00711533660069108, -0.029431775212287903, -0.017375262454152107, 0.029141491279006004, 0.038724660873413086, -0.04773464798927307, -0.004396365024149418, -0.024309145286679268, 0.03437720239162445, 0.03611258417367935, -0.0008953476208262146, 0.017110176384449005, -0.05407507345080376, 0.006602277513593435, -0.07205276936292648, 0.06410457193851471, 0.015750715509057045, 0.027116520330309868, 0.037306446582078934, 0.019657516852021217, 0.05885408818721771, 0.033672407269477844, -0.004172127693891525, -0.03147299587726593, -0.011561510153114796, 0.008977008983492851, -0.007199735380709171, -0.015992937609553337, 0.004949105437844992, -0.005952748470008373, 0.010926640592515469, -0.001217288663610816, 0.04777051508426666, -0.0019818556029349566, -0.03659195825457573, -0.03019031323492527, 0.0680743083357811, -0.012210780754685402, 0.01909014768898487, -0.019531313329935074, 0.021195532754063606, 0.01846815086901188, -0.012410206720232964, -0.0020884484983980656, -0.05738860368728638, -0.012554279528558254, -0.023723291233181953, -0.04122437909245491, 0.06422403454780579, 0.024821951985359192, -0.0154179772362113, -0.044204533100128174, -0.02491641975939274, -0.026326050981879234, -0.03190676122903824, 0.014425077475607395, -0.01390206441283226, 0.006449835374951363, -0.009056060574948788, 0.0017047402216121554, 0.08810208737850189, -0.024664217606186867, 0.002712410409003496, 0.027668971568346024, -0.052665673196315765, -0.02788873389363289, 0.02520953118801117, 0.0033335043117403984, 0.016772819682955742, 0.028062570840120316, -0.00857358518987894, -0.057294733822345734, 0.011624384671449661, -0.040492188185453415, 0.02664744295179844, 0.018712690100073814, 0.022681809961795807, -0.007101911120116711, -0.019436419010162354, 0.034682802855968475, 0.02132514677941799, -0.009212147444486618, 0.009861133992671967, -0.002537319203838706, 0.024675659835338593, -0.0029163507279008627, 0.01772456057369709, 0.008608348667621613, -0.011279118247330189, -0.012667828239500523, 0.025373974815011024, -0.026669839397072792, 0.015456682071089745, 0.011303568258881569, -0.02099098265171051, -0.003305372316390276, 0.037864070385694504, -0.006151871755719185, 0.006742377765476704, 0.031523045152425766, -0.029258068650960922, 0.02446364052593708, 0.012198441661894321, 0.08456134051084518, -0.07118279486894608, -0.04961119592189789, -0.015057181008160114, -0.0076051088981330395, -0.0008614804246462882, 0.03823572024703026, 0.05837308242917061, -0.001808792701922357, 0.007324306294322014, 0.006819988135248423, 0.0050573828630149364, 0.04734896123409271, -0.006008894182741642, 0.013594062067568302, -0.08005987107753754, -0.05970899388194084, -0.002084776759147644, 0.009084033779799938, -0.047284070402383804, -0.0004249273333698511, 0.028691992163658142, -0.0864686444401741, -0.00016614998457953334, 0.035453829914331436, -0.012878629378974438, -0.03267256170511246, 0.004011493641883135, -0.004378080368041992, 0.06236201524734497, 0.022467540577054024, -0.048872265964746475, 0.06103332340717316, 0.005721291992813349, 0.013432545587420464, -0.011233886703848839, 0.09443483501672745, 0.07916315644979477, 0.08518492430448532, 0.013237127102911472, 0.015677524730563164, -0.049905925989151, 0.014013920910656452, -0.023913634940981865, 0.025727659463882446, 0.02463717572391033, 0.04350998252630234, 0.0022925399243831635, -0.01899956725537777, -0.0373476967215538, 0.009513722732663155, 0.005448721814900637, 0.012532440945506096, -0.03454848378896713, 0.04230840876698494, -0.03450557217001915, -0.01654198206961155, -0.026360169053077698, -0.05430403724312782, 0.014478341676294804, 0.059394512325525284, 0.02501971460878849, 0.04348910599946976, 0.07613769918680191, 0.005283644422888756, -0.01379002258181572, 0.02096705511212349, 0.004476997535675764, 0.012587515637278557, -0.01082781981676817, 0.03359726816415787, 0.0224807970225811, -0.07808507978916168, -0.013111271895468235, -0.012070106342434883, -0.027630988508462906, 0.016211412847042084, -0.03277752175927162, -0.04788835346698761, 0.017140930518507957, 0.0007111316663213074, -0.002124918159097433, -0.03508274629712105, 0.02671952359378338, -0.02203141152858734, -0.06706461310386658, 0.05130792409181595, 0.027682766318321228, 0.049173131585121155, -0.008521830663084984, -0.04511087387800217, -0.02789272740483284, 0.06621881574392319, 0.07742585241794586, -0.022455133497714996, -0.08266162127256393, -0.017942482605576515, -0.01568976603448391, 0.006130909081548452, -0.04411471262574196, -0.011326713487505913, 0.010778107680380344, 0.06465093046426773, -0.030797632411122322, -0.00137628975789994, 0.0693318098783493, -0.002730496460571885, 0.037884075194597244, 0.06989892572164536, -0.0387335941195488, 0.016175132244825363, 0.043677330017089844, -0.06852762401103973, -0.045424237847328186, -0.03551432490348816, -0.058507341891527176, -0.03129997104406357, 0.020614467561244965, -0.004857814405113459, -0.013471082784235477, 0.023038038983941078, -0.023503217846155167, -0.010820017196238041, 0.006923954002559185, -0.015632200986146927, -0.050015583634376526, -0.022311748936772346, -0.03702453151345253, -0.03985735401511192, -0.036199335008859634, -0.0013347339117899537, -0.013108129613101482, 0.04289844259619713, 0.01398488599807024, 0.026561398059129715, -0.04928719252347946, 0.01025648508220911, -0.054599471390247345, -0.046664584428071976, 0.01933332346379757, 0.03713330999016762, 0.06288506835699081, 0.01348149310797453, -0.0025584956165403128, 0.017076542600989342, 0.04337324947118759, 0.05931027606129646, -0.09440451860427856, 0.055564817041158676, -0.010578205808997154, -0.01603875868022442, 0.0060793012380599976, 0.025704242289066315, -0.018553733825683594, -0.0024857085663825274, 0.04518021643161774, 0.04147657752037048, -0.028348276391625404, -0.015295105054974556, 0.0790766254067421, 0.004209613427519798, 0.003910326398909092, 0.09130050987005234, 0.03778697922825813, 0.0043147350661456585, 0.004324197769165039, -0.0294463150203228, 0.004101324360817671, 0.007584421895444393, 0.010748001746833324, -0.01599290408194065, -0.006935357581824064, -0.019878173246979713, -0.02207779884338379, 0.049875907599925995, 0.010458108969032764, 0.011978881433606148, 0.000987438252195716, -0.09048576653003693, 0.05135435611009598, -0.08253489434719086, -0.04052808880805969, 0.0061416830867528915, -0.008069252595305443, 0.011640138924121857, -0.007596421986818314, 0.025708487257361412, 0.051247335970401764, -0.024561865255236626, 0.031170818954706192, 0.0002649968664627522, -0.019848700612783432, 0.00042274792212992907, 0.054119352251291275, -0.06576685607433319, -0.02877771481871605, 0.07308033853769302, 0.006108311004936695, 0.018362058326601982, 0.016170864924788475, 0.041480354964733124, 0.01496353279799223, -0.03918054327368736, -0.035416245460510254, 0.02275991439819336, -0.07099352031946182, 0.0024238922633230686, -0.009832973591983318, -0.03094884566962719, 0.04275849834084511, -0.004757334478199482, 0.02250661514699459, -0.04016123712062836, 0.06289008259773254, 0.010357214137911797, -0.009757904335856438, 0.12424582242965698, -0.028206218034029007, 0.05975305289030075, 0.001046811230480671, -0.014576459303498268, 0.0052068792283535, -0.012293539941310883, 0.021334217861294746, 0.00020062999101355672, -0.009369785897433758, 0.03419378399848938, -0.01730346493422985, 0.020708242431282997, -0.0017904250416904688, -0.03116552345454693, -0.034973327070474625, 0.005776450969278812, -0.09084879606962204, 0.0073592448607087135, -0.009158712811768055, -5.7921738432539414e-33, -0.026080794632434845, -0.05101698264479637, 0.058306917548179626, -0.03844369575381279, -0.05333374813199043, -0.05152488872408867, -0.0036015252117067575, -0.02921943925321102, -0.06031418219208717, 0.0011596139520406723, -0.014760343357920647, 0.0018678003689274192, 0.007842157036066055, 0.021623991429805756, -0.0028358716517686844, 0.0403735488653183, 0.0005229464150033891, 0.00666127959266305, -0.042181264609098434, -0.021724460646510124, -0.06005130335688591, -0.047586601227521896, -0.00732906861230731, -0.03965213522315025, -0.09774494916200638, 0.02441723830997944, -0.02382177859544754, -0.012577448971569538, -0.04071119800209999, 0.014174099080264568, 0.01582038216292858, 0.02718237228691578, 0.023668795824050903, -0.01754690334200859, -0.06288718432188034, 0.01320183090865612, -0.014750231988728046, 0.006433811038732529, -0.03720245510339737, 0.002993971575051546, -0.021992314606904984, -0.094652459025383, 0.017917385324835777, -0.018536964431405067, 0.048951905220746994, -0.044761355966329575, -0.006796115078032017, -0.003957363776862621, -0.05555053427815437, -0.025071103125810623, -0.03755268454551697, -0.03068811073899269, -0.02076798491179943, 0.024133631959557533, -0.03005974180996418, -0.04559674859046936, -0.015303080901503563, 0.044695135205984116, -0.007515139412134886, -0.006583226379007101, 0.052170637995004654, 0.0002500239643268287, 0.006099200341850519, 0.022331340238451958, 0.04962637275457382, -0.008109220303595066, 0.017952749505639076, 0.009957214817404747, -0.004813549108803272, -0.03789893165230751, 0.02372223511338234, 0.0693151131272316, -0.09977972507476807, -0.028170987963676453, -0.05756579712033272, -0.02333834208548069, 0.06338756531476974, -0.03223689645528793, -0.032942239195108414, 0.027212072163820267, -0.003854550188407302, 0.0006603468209505081, 0.0015347014414146543, -0.01308528147637844, 0.006550815422087908, -0.03763596713542938, -0.02852744236588478, 0.03863107040524483, 0.021022431552410126, 0.034259289503097534, -0.03491547703742981, 0.0817861557006836, -0.05643237754702568, -0.057937268167734146, -0.01629590429365635, 0.0324861966073513, -0.009204462170600891, -0.01207179855555296, 0.002153989626094699, 0.04083792492747307, -0.008594479411840439, -0.052725836634635925, -0.07932701706886292, 0.026202144101262093, -0.04132924601435661, 0.06350983679294586, -0.042126722633838654, 0.013461269438266754, -0.04621892794966698, -0.030747147276997566, 0.0017893764888867736, -0.0261838398873806, 0.0033281014766544104, 0.011458218097686768, 0.027354424819350243, -0.0621928833425045, 0.0074717383831739426, 2.6469422664376907e-05, -0.020236968994140625, -0.018829433247447014, 0.06806555390357971, -0.02087903767824173, -0.020505571737885475, 0.031000768765807152, 0.03921198099851608, 0.041101548820734024, 0.02769460342824459, -0.04202251508831978, -0.01964842900633812, 0.0005043352139182389, -0.017885258421301842, -0.005491231102496386, 1.9594969558056619e-07, -0.012073587626218796, 0.054739076644182205, 0.008935668505728245, 0.04611995443701744, 0.044649023562669754, -0.03653765842318535, 0.04895956441760063, 0.033082179725170135, -0.0497467964887619, 0.021280735731124878, 0.050284162163734436, -0.005335623864084482, 0.029964298009872437, -0.01910434104502201, -0.04063934087753296, 0.1339970827102661, -0.03998476266860962, -0.04977685958147049, -0.051396407186985016, 0.0038466283585876226, 0.05584527552127838, 0.04747550189495087, -0.019385507330298424, 0.01977342925965786, 0.022795716300606728, 0.06225568801164627, -0.033800940960645676, -0.07707954943180084, 0.0016705854795873165, -0.04769468680024147, -0.013204125687479973, -0.07258579134941101, 0.012263823300600052, -0.007977403700351715, 0.005022343713790178, -0.01741158589720726, 0.03232322633266449, 0.0469643771648407, 0.033206112682819366, 0.0066582318395376205, 0.015864040702581406, -0.10762869566679001, -0.0036222506314516068, -0.014600306749343872, 0.05465449392795563, 0.043919824063777924, 0.046064313501119614, -0.013410167768597603, -0.04954105615615845, -0.005012130364775658, 0.046203192323446274, 0.027883268892765045, -0.015012096613645554, -0.0076363831758499146, 0.002845590002834797, -0.014908782206475735, 0.030678480863571167, 0.016386985778808594, 0.04959762468934059, 0.023086102679371834, -0.030647488310933113, 0.041685111820697784, -0.020558619871735573, -0.014571846462786198, 0.056015171110630035, -0.016872795298695564, -0.045165661722421646, 1.0510565647619882e-34, -0.019456272944808006, -0.01390635222196579, -0.01784137263894081, 0.01329896505922079, -0.02311338670551777, 0.01603122055530548, 0.019233372062444687, -0.044968053698539734, -0.033416230231523514, -0.001749892020598054, 0.0025734277442097664]",14.25,-13.72
